,Token Name,Address,Address Url,Crypto Type,Time Stamp,Max Supply,# of Holder,Transfers,Decimals,Token Type
19,Quilboar Coin,0xd5ba1b7a104ac7623463d41fa9f1303c944ba30d,https://etherscan.io/token/0xd5ba1b7a104ac7623463d41fa9f1303c944ba30d,Etherium,21/06/2021 13:18:17,50000000000,21,25,18,New
20,Thunder Finance,0x4519817b4801c39936d4e5b793cf93eeaf5c6936,https://etherscan.io/token/0x4519817b4801c39936d4e5b793cf93eeaf5c6936,Etherium,21/06/2021 13:18:17,1000000000000000,36,64,9,New
21,Wrapped BCH,0xf7b4d113c5da1c99bdb64ca4b538b92cfc52f3dc,https://etherscan.io/token/0xf7b4d113c5da1c99bdb64ca4b538b92cfc52f3dc,Etherium,21/06/2021 13:18:17,21000000,8,18,18,New
22,EverRiseCoin,0x61548411dfa6e522b7e5b83e1f85291b017312ea,https://etherscan.io/token/0x61548411dfa6e522b7e5b83e1f85291b017312ea,Etherium,21/06/2021 13:18:17,1000000000000000,34,35,18,New
23,BotzCoin,0x4e58c6d34d1e055e8d3943ffb1fed662d0aa9c10,https://etherscan.io/token/0x4e58c6d34d1e055e8d3943ffb1fed662d0aa9c10,Etherium,21/06/2021 13:18:17,999999999999999,8,27,18,New
24,Ape Finance ð¦,0xefb0e363fec9e04999a9b8803421d27765258ffd,https://etherscan.io/token/0xefb0e363fec9e04999a9b8803421d27765258ffd,Etherium,21/06/2021 13:18:17,1000000000000000,65,387,9,New
25,eHODL,0xcccdb294b52fc00051bf694fc798efee33bc0358,https://etherscan.io/token/0xcccdb294b52fc00051bf694fc798efee33bc0358,Etherium,21/06/2021 13:18:17,1000000000000,11,13,18,New
26,Phoenix Token,0x2c621e8f188fc0fcce5d0307c83e9c4dcfd3c08c,https://etherscan.io/token/0x2c621e8f188fc0fcce5d0307c83e9c4dcfd3c08c,Etherium,21/06/2021 13:18:17,50000000000,38,45,18,New
27,SafeBear,0x281fbb8cf9e988953237ea4db8b9e255f28ac703,https://etherscan.io/token/0x281fbb8cf9e988953237ea4db8b9e255f28ac703,Etherium,21/06/2021 13:18:17,1000000000000,6,8,18,New
28,Hungry Kitty ð±ð£,0x3d62c922d586ffdc0e7cd15a46ab8785b15b997d,https://etherscan.io/token/0x3d62c922d586ffdc0e7cd15a46ab8785b15b997d,Etherium,21/06/2021 13:18:17,100000000000000000,190,548,9,New
29,ForeverUp,0x81afa8aca19d5693883b0b1e10ae1ccaf2f42781,https://etherscan.io/token/0x81afa8aca19d5693883b0b1e10ae1ccaf2f42781,Etherium,21/06/2021 13:18:17,1000000000000,1123,3819,9,New
30,100x,0x368f1896be0b38d4d56a4e9053a31cf5b7382f0b,https://etherscan.io/token/0x368f1896be0b38d4d56a4e9053a31cf5b7382f0b,Etherium,21/06/2021 13:18:17,100000000000000000,10,24,9,New
31,DogCatcher,0xa940d2ee07197c4d5687f45b1defe8a9c4d509f1,https://etherscan.io/token/0xa940d2ee07197c4d5687f45b1defe8a9c4d509f1,Etherium,21/06/2021 13:18:17,999999999999999.9995,79,338,18,New
32,Fat Cow,0xde4ef1b4826a1310d1a32ff35b94e3cb3e549667,https://etherscan.io/token/0xde4ef1b4826a1310d1a32ff35b94e3cb3e549667,Etherium,21/06/2021 13:18:17,1000000000,33,47,18,New
33,Geisha Token,0x68fc940b9c271e32833c488f91fe81f8f9383ae5,https://etherscan.io/token/0x68fc940b9c271e32833c488f91fe81f8f9383ae5,Etherium,21/06/2021 13:18:17,100000000000000,29,69,9,New
34,North Korea Token,0x61e2588417a835405105771a585a43bc4a41e782,https://etherscan.io/token/0x61e2588417a835405105771a585a43bc4a41e782,Etherium,21/06/2021 13:18:17,28500000000,2,2,18,New
35,ForeverUp,0xadd61ba28f0912f51593d7778309445f2abfd1d7,https://etherscan.io/token/0xadd61ba28f0912f51593d7778309445f2abfd1d7,Etherium,21/06/2021 13:18:17,10000000000000,18,23,18,New
36,MoonKat,0x8fbf4327e01a18ee0a7dddc019a5c0d0f1ced7a2,https://etherscan.io/token/0x8fbf4327e01a18ee0a7dddc019a5c0d0f1ced7a2,Etherium,21/06/2021 13:18:17,1000000000000000,12,13,18,New
37,Atomic Doge,0x76852855f4545aeaa297485b2c76bacbe9d9fdd0,https://etherscan.io/token/0x76852855f4545aeaa297485b2c76bacbe9d9fdd0,Etherium,21/06/2021 13:18:17,1000000000000,85,446,9,New
38,SHIBAMAX INU,0xa9aa1921537da0138b61331b4b246aacbd9abaa0,https://etherscan.io/token/0xa9aa1921537da0138b61331b4b246aacbd9abaa0,Etherium,21/06/2021 13:18:17,100000000000000,13,32,18,New
39,Chocolate Shiba t.me/ChocolateShiba,0x7ec095806670a804efb9a771bdb0f1bbf0d950fa,https://etherscan.io/token/0x7ec095806670a804efb9a771bdb0f1bbf0d950fa,Etherium,21/06/2021 13:18:17,1000000000000100000000000,31,42,18,New
40,bounty,0x3f031bb99a5f4c78a78c443e01ffc107d0fe4847,https://etherscan.io/token/0x3f031bb99a5f4c78a78c443e01ffc107d0fe4847,Etherium,21/06/2021 13:18:17,1000000000000000,3,3,18,New
41,ð SUPERSTAR|,0x060a890048dcb6d39f3f30066fab3d874d24ca48,https://etherscan.io/token/0x060a890048dcb6d39f3f30066fab3d874d24ca48,Etherium,21/06/2021 13:18:17,100000000000,14,47,18,New
42,DogstonksPro (dogstonks.com),0xe7a7ef72466167ff78e08ad76b12ca0c13c496e1,https://etherscan.io/token/0xe7a7ef72466167ff78e08ad76b12ca0c13c496e1,Etherium,21/06/2021 13:18:17,1000000000000,1084,3517,18,New
43,ForeverUpToken,0xcbac698e9b4dcfa1e6c895d7e0d451da2f595135,https://etherscan.io/token/0xcbac698e9b4dcfa1e6c895d7e0d451da2f595135,Etherium,21/06/2021 13:18:17,1000000000000,6,11,18,New
44,Shuukyuu Shoujo,0xf42006c90a2cb670694887e473af16154f6858f8,https://etherscan.io/token/0xf42006c90a2cb670694887e473af16154f6858f8,Etherium,21/06/2021 13:18:17,1000000000000,563,2507,9,New
45,Doge Superhero,0x40428f31a6765a7985786fd0427be366cee691f3,https://etherscan.io/token/0x40428f31a6765a7985786fd0427be366cee691f3,Etherium,21/06/2021 13:18:17,10000000000000,13,20,18,New
46,Miko,0xe0ed41628fa610f525a989e847a0099f22bc7681,https://etherscan.io/token/0xe0ed41628fa610f525a989e847a0099f22bc7681,Etherium,21/06/2021 13:18:17,100000000000000,19,28,18,New
47,eDiamondHands,0xa08db18d7c633871477887cf9db77e63bb69cf74,https://etherscan.io/token/0xa08db18d7c633871477887cf9db77e63bb69cf74,Etherium,21/06/2021 13:18:17,1000000000000,856,3794,9,New
48,Tom Inu,0x2d0e64b6bf13660a4c0de42a0b88144a7c10991f,https://etherscan.io/token/0x2d0e64b6bf13660a4c0de42a0b88144a7c10991f,Etherium,21/06/2021 13:18:17,1733820000000,671,2748,9,New
49,Shiba Chocolate | t.me/ShibaChocolate,0x31a4f372aa891b46ba44dc64be1d8947c889e9c6,https://etherscan.io/token/0x31a4f372aa891b46ba44dc64be1d8947c889e9c6,Etherium,21/06/2021 13:18:17,1000000000000000,783,4605,9,New
50,Conjure,0x00a55375002f3cda400383f479e7cd57bad029a9,https://etherscan.io/token/0x00a55375002f3cda400383f479e7cd57bad029a9,Etherium,21/06/2021 13:18:17,10000000,102 (0.00%),1026,18,New
51,Guacamole,0xc66800c00b8e6a5d5d8cfa2b90876dcafa7ea41b,https://etherscan.io/token/0xc66800c00b8e6a5d5d8cfa2b90876dcafa7ea41b,Etherium,21/06/2021 13:18:17,1500000000,5,7,3,New
52,Calendula Finance,0x6bb489c26db43c30ebbccd38b26fc2def943e99f,https://etherscan.io/token/0x6bb489c26db43c30ebbccd38b26fc2def943e99f,Etherium,21/06/2021 13:18:17,800000000,18,26,5,New
53,GivingToServices SVS,0x7ca62545a380e7d71f8f5cfa14b9211002075930,https://etherscan.io/token/0x7ca62545a380e7d71f8f5cfa14b9211002075930,Etherium,21/06/2021 13:18:17,10000000000,1443 ( 0.416%),1499,18,New
54,Precharge,0x2925c2a312a4934fd695fab72b1e425cc41978f2,https://etherscan.io/token/0x2925c2a312a4934fd695fab72b1e425cc41978f2,Etherium,21/06/2021 13:18:17,10000000000,118,225,18,New
55,SHIBAIR INU,0x7b4947e6b6095289fc88ef6a2206a1f6941dd231,https://etherscan.io/token/0x7b4947e6b6095289fc88ef6a2206a1f6941dd231,Etherium,21/06/2021 13:18:17,10000000000000,51,60,18,New
56,https://t.me/Diamond_Hand100X,0xcc5a5de1b37a503c7943c8f261fb6b811c53aa81,https://etherscan.io/token/0xcc5a5de1b37a503c7943c8f261fb6b811c53aa81,Etherium,21/06/2021 13:18:17,100000000000000000000000000000,46,357,18,New
57,Dragon Coin,0x58289c502edb49b4a535c464499a342ce3ca3416,https://etherscan.io/token/0x58289c502edb49b4a535c464499a342ce3ca3416,Etherium,21/06/2021 13:18:17,50000000000,20,24,18,New
58,Ethereum Wet Ass Pussy,0x9072023239dc70a121b7cb62dfca2a500d1ce559,https://etherscan.io/token/0x9072023239dc70a121b7cb62dfca2a500d1ce559,Etherium,21/06/2021 13:18:17,100000000000000,119,442,9,New
59,Thirsty Camel,0xf865dd74167e07dcb1a3b5124f43b935184553cc,https://etherscan.io/token/0xf865dd74167e07dcb1a3b5124f43b935184553cc,Etherium,21/06/2021 13:18:17,1000000000,48,76,18,New
60,SpaceX,0x8976f31100c6381c99a2fac61e6a598f41687955,https://etherscan.io/token/0x8976f31100c6381c99a2fac61e6a598f41687955,Etherium,21/06/2021 13:18:17,100000000000,5,9,18,New
61,Raichu,0xda1c18bf25ca69fca7d0d75184d2fc6bd3a14ec8,https://etherscan.io/token/0xda1c18bf25ca69fca7d0d75184d2fc6bd3a14ec8,Etherium,21/06/2021 13:18:17,1000000000000000,50,415,9,New
62,Scrooge McDuck,0x0b6d6f64bcf965417afe6dbc800b4958ce01fd6b,https://etherscan.io/token/0x0b6d6f64bcf965417afe6dbc800b4958ce01fd6b,Etherium,21/06/2021 13:18:17,50000000000,25,33,18,New
63,Shiba Cigarettes,0x4708e59fe1010f4ec27d6a8851edb18bee7f3328,https://etherscan.io/token/0x4708e59fe1010f4ec27d6a8851edb18bee7f3328,Etherium,21/06/2021 13:18:17,100000000000000,125,499,9,New
64,MoonRise,0x5c2d8e1a95acbf838afd0237ec6863fd94940b10,https://etherscan.io/token/0x5c2d8e1a95acbf838afd0237ec6863fd94940b10,Etherium,21/06/2021 13:18:17,1000000000000000,13,14,18,New
65,EverMusk,0x2f49e5b77f3ba99e85b87412cdf1bd8ff12a95fc,https://etherscan.io/token/0x2f49e5b77f3ba99e85b87412cdf1bd8ff12a95fc,Etherium,21/06/2021 13:18:17,1000000000000000,25,28,18,New
66,PUNTU,0xe394b81dd266b14bf781afb000a98ac498fe2e10,https://etherscan.io/token/0xe394b81dd266b14bf781afb000a98ac498fe2e10,Etherium,21/06/2021 13:18:17,100000000000000000,91,139,9,New
67,Timeless Inu,0x96d5ff2fd959ebe18cb093e5c3873a0b89a397ac,https://etherscan.io/token/0x96d5ff2fd959ebe18cb093e5c3873a0b89a397ac,Etherium,21/06/2021 13:18:17,20000000000,8,11,5,New
68,Cyber Shiba Inu (cybershiba.finance),0x3ae168c6ea1ca3032733cd35a17bf5330da78f78,https://etherscan.io/token/0x3ae168c6ea1ca3032733cd35a17bf5330da78f78,Etherium,21/06/2021 13:18:17,10900900000000000,74,152,18,New
69,HungryShibaInu,0xa7d5c2edbccf83259675c3832ab4dfd2363a9ad3,https://etherscan.io/token/0xa7d5c2edbccf83259675c3832ab4dfd2363a9ad3,Etherium,21/06/2021 13:18:17,1000000000000,233,891,9,New
70,BearTears,0x826eb69cfb247166c63f4fa737c365b0d7c274a6,https://etherscan.io/token/0x826eb69cfb247166c63f4fa737c365b0d7c274a6,Etherium,21/06/2021 13:18:17,1000000000000,10,43,9,New
71,MusubiFOMO,0xc3596dd4c28e6a792b08c6f657cda5b3936b09cd,https://etherscan.io/token/0xc3596dd4c28e6a792b08c6f657cda5b3936b09cd,Etherium,21/06/2021 13:18:17,100000000000000,4,8,18,New
72,Jungle Token,0xbfc7546452c89ce5c5435663d78d1e20d18a8241,https://etherscan.io/token/0xbfc7546452c89ce5c5435663d78d1e20d18a8241,Etherium,21/06/2021 13:18:17,100000000,49,119,18,New
73,Builda Inu,0x9d52dde1b84264fe42faffa58741842e4d6af02e,https://etherscan.io/token/0x9d52dde1b84264fe42faffa58741842e4d6af02e,Etherium,21/06/2021 13:18:17,1000000000000,132,617,9,New
74,Musubi,0x8ee04e1e9400d4e2091ff3a46509e246e2f34542,https://etherscan.io/token/0x8ee04e1e9400d4e2091ff3a46509e246e2f34542,Etherium,21/06/2021 13:18:17,1000000000000,1827,9063,9,New
75,Serium Investing,0xdf21dcbbc4f47982ad628619d0b78d8ff694dd79,https://etherscan.io/token/0xdf21dcbbc4f47982ad628619d0b78d8ff694dd79,Etherium,21/06/2021 13:18:17,1000000000000,1,2,9,New
76,Yellow Stone,0x54a68f4d604fcc185acd238572d12a984d9b55b0,https://etherscan.io/token/0x54a68f4d604fcc185acd238572d12a984d9b55b0,Etherium,21/06/2021 13:18:17,1000000000,24,36,18,New
77,Robo Shiba,0x452e2717571395173e2598e5a509a3d55083b592,https://etherscan.io/token/0x452e2717571395173e2598e5a509a3d55083b592,Etherium,21/06/2021 13:18:17,1000000000000,325,1483,9,New
78,ShibNinja (t.me/shibninja),0x836a4265c7b0e73d1caf5e29cad08d8355737589,https://etherscan.io/token/0x836a4265c7b0e73d1caf5e29cad08d8355737589,Etherium,21/06/2021 13:18:17,1000000000000,8,20,9,New
79,AurusDeFi,0xa51fc71422a30fa7ffa605b360c3b283501b5bf6,https://etherscan.io/token/0xa51fc71422a30fa7ffa605b360c3b283501b5bf6,Etherium,21/06/2021 13:18:17,30000000,225 (0.00%),315,18,New
80,BoringDAO,0xbc19712feb3a26080ebf6f2f7849b417fdd792ca,https://etherscan.io/token/0xbc19712feb3a26080ebf6f2f7849b417fdd792ca,Etherium,21/06/2021 13:18:17,196179519.32151361258383,183 ( 6.044%),1666,18,New
81,Switcheo,0xb4371da53140417cbb3362055374b10d97e420bb,https://etherscan.io/token/0xb4371da53140417cbb3362055374b10d97e420bb,Etherium,21/06/2021 13:18:17,4828926.23227349,9 ( 11.111%),34,8,New
82,Evanesco Network,0xd6caf5bd23cf057f5fccce295dcc50c01c198707,https://etherscan.io/token/0xd6caf5bd23cf057f5fccce295dcc50c01c198707,Etherium,21/06/2021 13:18:17,40000000,4699 ( 0.979%),7729,18,New
83,Handshake,0xa771b49064da011df051052848477f18dba1d2ac,https://etherscan.io/token/0xa771b49064da011df051052848477f18dba1d2ac,Etherium,21/06/2021 13:18:17,500004,17,32,6,New
84,FootBall Sport,0xb6b392f419b39bc5d2a9241c057243463a3c2984,https://etherscan.io/token/0xb6b392f419b39bc5d2a9241c057243463a3c2984,Etherium,21/06/2021 13:18:17,100000000,364 ( 14.011%),738,9,New
85,SywCoin,0x53f3cb58c45ff3966a14986806f46d8605e3961a,https://etherscan.io/token/0x53f3cb58c45ff3966a14986806f46d8605e3961a,Etherium,21/06/2021 13:18:17,1000000000,0,0,5,New
86,Baby Chihua Token,0x5a337fb3bf5d8d03e954498850b85b338b16dc3f,https://etherscan.io/token/0x5a337fb3bf5d8d03e954498850b85b338b16dc3f,Etherium,21/06/2021 13:18:17,500000000000000,22,25,18,New
87,ButtPoop,0x626076d3677b6909d3d399dca0df4f7c343f121d,https://etherscan.io/token/0x626076d3677b6909d3d399dca0df4f7c343f121d,Etherium,21/06/2021 13:18:17,66642069,10,12,18,New
88,ETHERMOON,0x961ba76485262630bcce7380b13d14adf5a004fa,https://etherscan.io/token/0x961ba76485262630bcce7380b13d14adf5a004fa,Etherium,21/06/2021 13:18:17,1000000000000000,1,1,9,New
89,Ethereum Tight Asian Pussy,0x5441f7457601b0bb89a4335337a41af13c041396,https://etherscan.io/token/0x5441f7457601b0bb89a4335337a41af13c041396,Etherium,21/06/2021 13:18:17,10000000000000,43,212,9,New
90,DeversiFi,0xdddddd4301a082e62e84e43f474f044423921918,https://etherscan.io/token/0xdddddd4301a082e62e84e43f474f044423921918,Etherium,21/06/2021 13:18:17,100000000,1 (0.00%),1,18,New
91,Polytrade,0x6e5970dbd6fc7eb1f29c6d2edf2bc4c36124c0c1,https://etherscan.io/token/0x6e5970dbd6fc7eb1f29c6d2edf2bc4c36124c0c1,Etherium,21/06/2021 13:18:17,100000000,2 (0.00%),2,18,New
92,SHIBART TOKEN,0x9272d147b49bb8f03d381333047a6ce9595e89fa,https://etherscan.io/token/0x9272d147b49bb8f03d381333047a6ce9595e89fa,Etherium,21/06/2021 13:18:17,100000000000000,47,66,18,New
93,Meow Inu,0x57b91bd0e298d27812b68511effd659111a4e310,https://etherscan.io/token/0x57b91bd0e298d27812b68511effd659111a4e310,Etherium,21/06/2021 13:18:17,1000000000000000,57,415,9,New
94,Ethereum Big Black Cock,0xfa247066958637af6b4cc04bccecad2b6b107200,https://etherscan.io/token/0xfa247066958637af6b4cc04bccecad2b6b107200,Etherium,21/06/2021 13:18:17,10000000000000,90,484,9,New
95,Ice Cube,0x05bc8eb2ff284989c720cb5e468ea8c51d70fb2a,https://etherscan.io/token/0x05bc8eb2ff284989c720cb5e468ea8c51d70fb2a,Etherium,21/06/2021 13:18:17,1050000000000,15,60,18,New
96,Doge Pilot,0xf9c406c50fdb966a8e751390eb5a5b5c1d81537f,https://etherscan.io/token/0xf9c406c50fdb966a8e751390eb5a5b5c1d81537f,Etherium,21/06/2021 13:18:17,10000000000000,6,9,18,New
97,Lao Inu (t.me/laoinu),0xcef5712c132a5f7ad20dcbbe7da2edfe1acaaec2,https://etherscan.io/token/0xcef5712c132a5f7ad20dcbbe7da2edfe1acaaec2,Etherium,21/06/2021 13:18:17,990100000000000,47,81,18,New
98,LAO INU,0x820a8a18b8bd035e4f948938c18ab72d4007cb11,https://etherscan.io/token/0x820a8a18b8bd035e4f948938c18ab72d4007cb11,Etherium,21/06/2021 13:18:17,1000000000000,4,6,18,New
99,Shuba Inu,0x75bc772d2252e0bfec04536b367710e982937d39,https://etherscan.io/token/0x75bc772d2252e0bfec04536b367710e982937d39,Etherium,21/06/2021 13:18:17,1000000100000000000,7,9,18,New
100,PowerBalloon,0xc13eae9c53812f9e59fbb5154263e55b4683cd54,https://bscscan.com/token/0xc13eae9c53812f9e59fbb5154263e55b4683cd54,Binance,21/06/2021 13:34:24,1000000000000000,9,32,0,New
101,SafeHamster,0xb21b6a4b6239ee48a98434b4a326a902b2bff26d,https://bscscan.com/token/0xb21b6a4b6239ee48a98434b4a326a902b2bff26d,Binance,21/06/2021 13:34:24,1000000000000,9,15,9,New
102,Star Miner,0x816797078f011715591e31e8bbe7efd034f6aea6,https://bscscan.com/token/0x816797078f011715591e31e8bbe7efd034f6aea6,Binance,21/06/2021 13:34:24,1000000000000000,14,39,9,New
103,JUSTRISE,0x78775c9dddcc6af1d2a4d8428384e01ab2dd0f48,https://bscscan.com/token/0x78775c9dddcc6af1d2a4d8428384e01ab2dd0f48,Binance,21/06/2021 13:34:24,1000000000000000,193,422,18,New
104,Mr.Crab,0x7145ffb6ed0d96516bc479cf6d7532177428d0b1,https://bscscan.com/token/0x7145ffb6ed0d96516bc479cf6d7532177428d0b1,Binance,21/06/2021 13:34:24,100000000000000,7,17,9,New
105,SummerShiba,0x59f851ccd01df9e1a589c9b9b9da6b854d6d81b6,https://bscscan.com/token/0x59f851ccd01df9e1a589c9b9b9da6b854d6d81b6,Binance,21/06/2021 13:34:24,1000000000000000,41,121,9,New
106,EverCorgiToken,0x35ee0268c945e39fd65a9e07c84071fbf08136f2,https://bscscan.com/token/0x35ee0268c945e39fd65a9e07c84071fbf08136f2,Binance,21/06/2021 13:34:24,1000000000000000000,170,379,9,New
107,Battosai,0xad0d3be79a499928ada25fbfcfbf32da6415eb86,https://bscscan.com/token/0xad0d3be79a499928ada25fbfcfbf32da6415eb86,Binance,21/06/2021 13:34:24,100000000000000,12,39,9,New
108,CyberDoge,0x2ff8f8f6b014ed0b5e5804e2bdb78bcb604e4c6d,https://bscscan.com/token/0x2ff8f8f6b014ed0b5e5804e2bdb78bcb604e4c6d,Binance,21/06/2021 13:34:24,100000000,23,77,18,New
109,BabySitter,0x26b9f129c2a077467daed29f8774bc83cccbde27,https://bscscan.com/token/0x26b9f129c2a077467daed29f8774bc83cccbde27,Binance,21/06/2021 13:34:24,756532801781.694957,9,30,18,New
110,SIREN INU,0x0ecd9f04c9a570cc1d7f3d1ecb0c23986fb52a80,https://bscscan.com/token/0x0ecd9f04c9a570cc1d7f3d1ecb0c23986fb52a80,Binance,21/06/2021 13:34:24,10000000000000000,8,9,7,New
111,Elon EverDoge,0x6ec57dab665aad4a0cbf4274561a26bce662e0bd,https://bscscan.com/token/0x6ec57dab665aad4a0cbf4274561a26bce662e0bd,Binance,21/06/2021 13:34:24,1000000000000000,2,2,9,New
112,MOONRISER,0x4e58c806c8f1ba7021864688cff3400fe8540203,https://bscscan.com/token/0x4e58c806c8f1ba7021864688cff3400fe8540203,Binance,21/06/2021 13:34:24,1000000000000000,151,553,18,New
113,PinkCarrot,0x3d31a7b4f3e5849e5e83702d25f66b8238bd7881,https://bscscan.com/token/0x3d31a7b4f3e5849e5e83702d25f66b8238bd7881,Binance,21/06/2021 13:34:24,100000000000,8,26,9,New
114,SafePlanet🌎,0xb592eff36c0d1b082166e55f0941b86bd10159aa,https://bscscan.com/token/0xb592eff36c0d1b082166e55f0941b86bd10159aa,Binance,21/06/2021 13:34:24,10000000000000,22,43,8,New
115,UPSHINE,0xf45a139ca99a7f622b6a8bb713af705d59202684,https://bscscan.com/token/0xf45a139ca99a7f622b6a8bb713af705d59202684,Binance,21/06/2021 13:34:24,1000000000000000,9,24,9,New
116,AYY LMAO,0xea11ba59d500cfa8cfeec1128307a2f030666fec,https://bscscan.com/token/0xea11ba59d500cfa8cfeec1128307a2f030666fec,Binance,21/06/2021 13:34:24,1000000000000000,55,235,9,New
117,Gopnik,0xe0e5001a4ee5dc00a002d43731fa6b1cfb37862e,https://bscscan.com/token/0xe0e5001a4ee5dc00a002d43731fa6b1cfb37862e,Binance,21/06/2021 13:34:24,1000000000000,1,1,9,New
118,CoShi Inu,0xd1df372011e3220280bdcff11b37b234c109e3e2,https://bscscan.com/token/0xd1df372011e3220280bdcff11b37b234c109e3e2,Binance,21/06/2021 13:34:24,1000000000000000,6,8,18,New
119,TOKEN SNIFFER ,0x9326010edf5bfdc39b379bbfe1fb2796f90bb1d7,https://bscscan.com/token/0x9326010edf5bfdc39b379bbfe1fb2796f90bb1d7,Binance,21/06/2021 13:34:24,10000000000,29,120,18,New
120,Paisa Token,0x0b2c6f5f177fdd9326039b3110887f2d0f98f713,https://bscscan.com/token/0x0b2c6f5f177fdd9326039b3110887f2d0f98f713,Binance,21/06/2021 13:34:24,1000000000000,327,670,9,New
121,8BIT DOGE,0x003f83da9868acc151be89eefa4d19838ffe5d64,https://bscscan.com/token/0x003f83da9868acc151be89eefa4d19838ffe5d64,Binance,21/06/2021 13:34:24,10000000000,321,4627,9,New
