,Token Name,Address,Address Url,Crypto Type,Time Stamp,Max Supply,# of Holder,Transfers,Decimals,Token Type
16,Ethereum Ultra Max,0xd2c5581ff3e9fb5e4afe11eb2e58af89039cd219,https://etherscan.io/token/0xd2c5581ff3e9fb5e4afe11eb2e58af89039cd219,Etherium,01/06/2021 23:43:17,500000000,6,6,9,New
17,Ethereum String,0x8eb2d5cefe51a319c846e5eb8fad5faa93922f5e,https://etherscan.io/token/0x8eb2d5cefe51a319c846e5eb8fad5faa93922f5e,Etherium,01/06/2021 23:43:17,1000000000000000,30,56,18,New
18,Ethereum Ultra Max,0x3f18f5d87826b249d022e0215fb500f8992e72a6,https://etherscan.io/token/0x3f18f5d87826b249d022e0215fb500f8992e72a6,Etherium,01/06/2021 23:43:17,100000000000000,255,1292,9,New
19,Ethereum Raichu (raichucoin.com),0x0c5a7d3244ec293afae46ad5036301fb2a84d00e,https://etherscan.io/token/0x0c5a7d3244ec293afae46ad5036301fb2a84d00e,Etherium,01/06/2021 23:43:17,1000000000000,275,1058,9,New
20,ETH Marketplace,0x1307a1fd102526257466599c5d42024dd72b300b,https://etherscan.io/token/0x1307a1fd102526257466599c5d42024dd72b300b,Etherium,01/06/2021 23:43:17,10000000000002,13,19,18,New
21,EthereumShiba,0xa475d9e167e9ad9aa4bf7ae4e00bfce3a60d397e,https://etherscan.io/token/0xa475d9e167e9ad9aa4bf7ae4e00bfce3a60d397e,Etherium,01/06/2021 23:43:17,1000000000000,23,24,18,New
22,ETH ONE,0x34ee6500e9c309a5845b5e145e17cc76d2a65662,https://etherscan.io/token/0x34ee6500e9c309a5845b5e145e17cc76d2a65662,Etherium,01/06/2021 23:43:17,100000000000000,45,80,9,New
23,Vinyl,0xc17b6c92bb728259ca2f76c88a4a48ac077587f7,https://etherscan.io/token/0xc17b6c92bb728259ca2f76c88a4a48ac077587f7,Etherium,01/06/2021 23:43:17,5000000,74,165,18,New
24,eSafe  https://t.me/EthSafeToken,0xa10deec94ab4cdb8a80ca3bf6037feee221109e4,https://etherscan.io/token/0xa10deec94ab4cdb8a80ca3bf6037feee221109e4,Etherium,01/06/2021 23:43:17,100000000000000,18,27,9,New
25,Moon Inu.finance,0x4ccedc93ec1cd1bebb09cdb7d516cdcabc04774a,https://etherscan.io/token/0x4ccedc93ec1cd1bebb09cdb7d516cdcabc04774a,Etherium,01/06/2021 23:43:17,275000000,7,10,6,New
26,WAGMIï¸,0x23e5f6c2f6753842518a65462762cb6d50f85280,https://etherscan.io/token/0x23e5f6c2f6753842518a65462762cb6d50f85280,Etherium,01/06/2021 23:43:17,1000000000000,27,94,9,New
27,Shiba Cookies,0xb7f3251f52b6624bfdc55a3be05a5e9eeb55ed4c,https://etherscan.io/token/0xb7f3251f52b6624bfdc55a3be05a5e9eeb55ed4c,Etherium,01/06/2021 23:43:17,1000000000000,1036,2731,9,New
28,Cavapoo,0x456d8f0d25a4e787ee60c401f8b963a465148f70,https://etherscan.io/token/0x456d8f0d25a4e787ee60c401f8b963a465148f70,Etherium,01/06/2021 23:43:17,10000000000000000,785,2127,9,New
29,xTesla Finance,0x8afd4ce7633985e93a1d0def08dc81b9bc66fcaf,https://etherscan.io/token/0x8afd4ce7633985e93a1d0def08dc81b9bc66fcaf,Etherium,01/06/2021 23:43:17,100000000000,8,27,18,New
30,mrshiba.finance,0xbbafafa5c32c6d0513ffb899d6509fd93b2e992f,https://etherscan.io/token/0xbbafafa5c32c6d0513ffb899d6509fd93b2e992f,Etherium,01/06/2021 23:43:17,100000000000000,75,194,9,New
31,Karate Inu,0x97ce409302fdddda282741a0f0cafdd1cabd7f8c,https://etherscan.io/token/0x97ce409302fdddda282741a0f0cafdd1cabd7f8c,Etherium,01/06/2021 23:43:17,1000000000000,16,19,18,New
32,EthBOMB,0x0285e641ed4f34e70b9eb61dbd4e465c5767581b,https://etherscan.io/token/0x0285e641ed4f34e70b9eb61dbd4e465c5767581b,Etherium,01/06/2021 23:43:17,90166094268.778510466,17,24,9,New
33,www.superinu.finance,0x8e2b11b6d3c03b6c9a9de498ca8f14ca8a314a46,https://etherscan.io/token/0x8e2b11b6d3c03b6c9a9de498ca8f14ca8a314a46,Etherium,01/06/2021 23:43:17,10000000000000,17,37,18,New
34,UnSafeMoon,0x8a1b3a817877137ba9462459cc6e4b6af8879f14,https://etherscan.io/token/0x8a1b3a817877137ba9462459cc6e4b6af8879f14,Etherium,01/06/2021 23:43:17,100000000000000,8,13,9,New
35,Ethereum Space,0x0cc18c8c6f9072a7419ef6b80c79ca97540c14d7,https://etherscan.io/token/0x0cc18c8c6f9072a7419ef6b80c79ca97540c14d7,Etherium,01/06/2021 23:43:17,1000000000000000,7,8,18,New
36,HODL inu,0x95eb3c651b8212362a7c1dccc9e0e0240eba9471,https://etherscan.io/token/0x95eb3c651b8212362a7c1dccc9e0e0240eba9471,Etherium,01/06/2021 23:43:17,1000000000000,39,123,9,New
37,Ethereum Dragon,0x46eef6df28e501799f2c12eb44f49dc2f1d09049,https://etherscan.io/token/0x46eef6df28e501799f2c12eb44f49dc2f1d09049,Etherium,01/06/2021 23:43:17,10000000000000,11,13,18,New
38,Star Foxx,0x31d457e7bcff5bc9a5ef86e6a5ea1db5b5c3bfb0,https://etherscan.io/token/0x31d457e7bcff5bc9a5ef86e6a5ea1db5b5c3bfb0,Etherium,01/06/2021 23:43:17,1000000000000,163,722,18,New
39,Rich Doge,0x582d66c6d81ee943566f41895475f47f7ccf9f90,https://etherscan.io/token/0x582d66c6d81ee943566f41895475f47f7ccf9f90,Etherium,01/06/2021 23:43:17,1000000000000000,9,13,18,New
40,Koji,0x1c8266a4369af6d80df2659ba47b3c98f35cb8be,https://etherscan.io/token/0x1c8266a4369af6d80df2659ba47b3c98f35cb8be,Etherium,01/06/2021 23:43:17,1000000000000,3930,7885,18,New
41,EtherChibi,0xa84308c5d8522342e5fa86db98609dd08bf71f12,https://etherscan.io/token/0xa84308c5d8522342e5fa86db98609dd08bf71f12,Etherium,01/06/2021 23:43:17,100000000000000,10,14,18,New
42,Nyan Kanna,0x5ba5eb6c55028adceb7f82d8dd50fc3f37305db7,https://etherscan.io/token/0x5ba5eb6c55028adceb7f82d8dd50fc3f37305db7,Etherium,01/06/2021 23:43:17,100000000000000,6,10,9,New
43,EthElon | t.me/EthElonToken,0xa47861219642c8214d4f5f21cf9891f238ca07cb,https://etherscan.io/token/0xa47861219642c8214d4f5f21cf9891f238ca07cb,Etherium,01/06/2021 23:43:17,1000000000000,244,1892,9,New
44,eMooncat,0xea752e880490d1fccaf7b392693e1dc6d64696d8,https://etherscan.io/token/0xea752e880490d1fccaf7b392693e1dc6d64696d8,Etherium,01/06/2021 23:43:17,100000000000000,5,9,18,New
45,Chibi Inu,0x9fc77d85d1facb95a60fa2950ac612640f07e2ec,https://etherscan.io/token/0x9fc77d85d1facb95a60fa2950ac612640f07e2ec,Etherium,01/06/2021 23:43:17,100000000000000,620,1715,9,New
46,Toromi Inu,0x9d0e32d6c58d0c01f00e15bd7b3006193d95de60,https://etherscan.io/token/0x9d0e32d6c58d0c01f00e15bd7b3006193d95de60,Etherium,01/06/2021 23:43:17,10000000000000,2,8,18,New
47,Ethereum West Always,0x6879fbe037be059abe26a381202a9f30b6411481,https://etherscan.io/token/0x6879fbe037be059abe26a381202a9f30b6411481,Etherium,01/06/2021 23:43:17,1000000000000,10,13,18,New
48,Ethereum Rocket,0x0e0d5f125543fdbc3870ac44108bcb82f5edff1d,https://etherscan.io/token/0x0e0d5f125543fdbc3870ac44108bcb82f5edff1d,Etherium,01/06/2021 23:43:17,100000000000000000,258,1272,18,New
49,SMILE DOGE,0x1f051d2fd265899b8dece589b20f0cb0a5ab509d,https://etherscan.io/token/0x1f051d2fd265899b8dece589b20f0cb0a5ab509d,Etherium,01/06/2021 23:43:17,1000000000000000,5,9,18,New
50,TheBridge,0x391612e67b0252e0d1e1460501b41545931faef9,https://etherscan.io/token/0x391612e67b0252e0d1e1460501b41545931faef9,Etherium,01/06/2021 23:43:17,5000000000,20,54,18,New
51,Carbon GEMS,0xe74ac81b14021d0cfb835f269f48f25918c5cae6,https://etherscan.io/token/0xe74ac81b14021d0cfb835f269f48f25918c5cae6,Etherium,01/06/2021 23:43:17,1000000000,2458,3874,18,New
52,E2P Group,0xa0b84460a1e78339692c7463009c35f0b9a6ae4c,https://etherscan.io/token/0xa0b84460a1e78339692c7463009c35f0b9a6ae4c,Etherium,01/06/2021 23:43:17,5000000000,556,625,18,New
53,Jejudoge,0x939a7a577d93ad29b64c1595b1284ce660a479b9,https://etherscan.io/token/0x939a7a577d93ad29b64c1595b1284ce660a479b9,Etherium,01/06/2021 23:43:17,1000000000000000,2151,10949,18,New
54,Ethereum Ethereum,0xefbf37c00619ad3a8b2f15512d0e8cdf41645760,https://etherscan.io/token/0xefbf37c00619ad3a8b2f15512d0e8cdf41645760,Etherium,01/06/2021 23:43:17,1000000000000,54,346,9,New
55,safebooty.xyz ð,0x83b15b3bd4f092483c9194815fba63829b28b910,https://etherscan.io/token/0x83b15b3bd4f092483c9194815fba63829b28b910,Etherium,01/06/2021 23:43:17,1000000000000,30,172,18,New
56,PleaseSER,0x1cb3d0c72a5db2b63ce53ab858b9c3712551f819,https://etherscan.io/token/0x1cb3d0c72a5db2b63ce53ab858b9c3712551f819,Etherium,01/06/2021 23:43:17,100000000000000000,7,14,9,New
57,EthereumInfitnity,0x11306ee42d6b03af8602d15edcc58113ecadbfdc,https://etherscan.io/token/0x11306ee42d6b03af8602d15edcc58113ecadbfdc,Etherium,01/06/2021 23:43:17,1000000000000000,6,7,18,New
58,White Kishu Inu,0x0d7903b7e66592462748622902431d4880d92113,https://etherscan.io/token/0x0d7903b7e66592462748622902431d4880d92113,Etherium,01/06/2021 23:43:17,1000000000000000,4,6,9,New
59,DUMP INU,0xe4f073777e0b1a8796b17b430ca9e2c35b2b6209,https://etherscan.io/token/0xe4f073777e0b1a8796b17b430ca9e2c35b2b6209,Etherium,01/06/2021 23:43:17,1000000000000,5,10,9,New
60,Fat Cat,0xdf71773d76a482540e7f55478673d10dc637b632,https://etherscan.io/token/0xdf71773d76a482540e7f55478673d10dc637b632,Etherium,01/06/2021 23:43:17,5000000000,27,35,18,New
61,Ethereum Summer,0xb762c499f17bc62d06065d941deea5006fe413f9,https://etherscan.io/token/0xb762c499f17bc62d06065d941deea5006fe413f9,Etherium,01/06/2021 23:43:17,100000000,6,13,18,New
62,Golfrochain,0x996652b6c5c4b1154b25515db21b7bbadd40ddfa,https://etherscan.io/token/0x996652b6c5c4b1154b25515db21b7bbadd40ddfa,Etherium,01/06/2021 23:43:17,1000000000,24 (0.00%),356,18,New
63,GENEBANK Token,0x7aa46a51f717404d944051af3075bbcb49b2288b,https://etherscan.io/token/0x7aa46a51f717404d944051af3075bbcb49b2288b,Etherium,01/06/2021 23:43:17,10000000000,560 (0.00%),578,18,New
64,Ethereum Gaming,0x9c7450d8a16368dc737cf74f77c723c1784d9896,https://etherscan.io/token/0x9c7450d8a16368dc737cf74f77c723c1784d9896,Etherium,01/06/2021 23:43:17,1000000000000000,51,131,9,New
65,Dog Supreme,0x5070ee45977daecff0c0bf4daec5a8b9f2c11b83,https://etherscan.io/token/0x5070ee45977daecff0c0bf4daec5a8b9f2c11b83,Etherium,01/06/2021 23:43:17,100000000000000,13,14,9,New
66,EthereumReborn,0x0c6bf92d7cd2ca5351f326996c012e8e5bf5f0ad,https://etherscan.io/token/0x0c6bf92d7cd2ca5351f326996c012e8e5bf5f0ad,Etherium,01/06/2021 23:43:17,100000000000000,30,51,9,New
67,eMooncat,0xd01beb277d309a1e4a068688a02331f8d60da21b,https://etherscan.io/token/0xd01beb277d309a1e4a068688a02331f8d60da21b,Etherium,01/06/2021 23:43:17,100000000,15,26,18,New
68,Pink Panda,0x670994cd351017bf99b745ae44d16d0020666828,https://etherscan.io/token/0x670994cd351017bf99b745ae44d16d0020666828,Etherium,01/06/2021 23:43:17,500000000000000,10,21,9,New
69,DeFiCity,0x4437b2d5f2e6ff915a050c9e28f27c0210938600,https://etherscan.io/token/0x4437b2d5f2e6ff915a050c9e28f27c0210938600,Etherium,01/06/2021 23:43:17,100000000,35,35,18,New
70,Degen Neko Inu,0xbec82eebe0474d71519046bb073c95bb4c0ebca1,https://etherscan.io/token/0xbec82eebe0474d71519046bb073c95bb4c0ebca1,Etherium,01/06/2021 23:43:17,940226350692.321825609,163,1440,9,New
71,Ethereum Summer,0x2861ffb4be0a1ece61ae2433f0a8018402208aea,https://etherscan.io/token/0x2861ffb4be0a1ece61ae2433f0a8018402208aea,Etherium,01/06/2021 23:43:17,1000000000000,13,14,18,New
72,Ethereum Season,0x2fb9d25b205901fa6c8d891159e40bf1acb49f9a,https://etherscan.io/token/0x2fb9d25b205901fa6c8d891159e40bf1acb49f9a,Etherium,01/06/2021 23:43:17,500000000000,10,17,18,New
73,Fair Ethereum,0x9892274b260f528b83d86383fee0e3a515692925,https://etherscan.io/token/0x9892274b260f528b83d86383fee0e3a515692925,Etherium,01/06/2021 23:43:17,2000000000000,17,20,6,New
74,Dogecoin Max,0x1e656cf57fa69c1e82cd7b60fab827e691d9599d,https://etherscan.io/token/0x1e656cf57fa69c1e82cd7b60fab827e691d9599d,Etherium,01/06/2021 23:43:17,86657520047.46575058,16,37,9,New
75,FOMO SHIBA,0x058ed83e1f880c2bc6b3fbcfa6f4e0339667aa00,https://etherscan.io/token/0x058ed83e1f880c2bc6b3fbcfa6f4e0339667aa00,Etherium,01/06/2021 23:43:17,1420000000000000,4,6,18,New
76,Moon Hokkaidu,0x325f48d9490cbf290cce9f6420997916312df908,https://etherscan.io/token/0x325f48d9490cbf290cce9f6420997916312df908,Etherium,01/06/2021 23:43:17,10000000000000,11,14,18,New
77,Hoshiko Inu,0xd494131825b10a4090433bfb9847e9b6f5b58eb4,https://etherscan.io/token/0xd494131825b10a4090433bfb9847e9b6f5b58eb4,Etherium,01/06/2021 23:43:17,700000000000000,13,26,9,New
78,coffeecatfinance,0xc44b9b94883d6f2559575860a7c63607c4059fb3,https://etherscan.io/token/0xc44b9b94883d6f2559575860a7c63607c4059fb3,Etherium,01/06/2021 23:43:17,1000000000000000,8,19,18,New
79,Anti-Shiba Inu,0x56e9c80741ce7c148fc7cf040a918df51f26ec02,https://etherscan.io/token/0x56e9c80741ce7c148fc7cf040a918df51f26ec02,Etherium,01/06/2021 23:43:17,1000000000000,159,600,9,New
80,Firefox Inu,0x018aa2fadab45a6b572f23791f90a0e5454cd748,https://etherscan.io/token/0x018aa2fadab45a6b572f23791f90a0e5454cd748,Etherium,01/06/2021 23:43:17,,,,,New
81,Masaru Inu,0xd3b6c6971bcaf6d4f371dacb932f237e19b0d349,https://etherscan.io/token/0xd3b6c6971bcaf6d4f371dacb932f237e19b0d349,Etherium,01/06/2021 23:43:17,650000000000000,4,15,9,New
82,HUSTLER INU,0x6da21f7ba5e8c9376cf510f8cf088c78fa986d9e,https://etherscan.io/token/0x6da21f7ba5e8c9376cf510f8cf088c78fa986d9e,Etherium,01/06/2021 23:43:17,88487179915.374064196,21,40,9,New
83,Jiro Inu,0xc09194cf9646bd0347f78fd8546e1751a08ea348,https://etherscan.io/token/0xc09194cf9646bd0347f78fd8546e1751a08ea348,Etherium,01/06/2021 23:43:17,10000000000000,7,13,18,New
84,Kong Inu,0x82b03161e907e4657a0fcebcebf21234df23ed9d,https://etherscan.io/token/0x82b03161e907e4657a0fcebcebf21234df23ed9d,Etherium,01/06/2021 23:43:17,100000000000000,30,43,9,New
85,Lith Token,0xf8a4a419c2d7140e49ef952a7e7ae1bd4a8b6b9c,https://etherscan.io/token/0xf8a4a419c2d7140e49ef952a7e7ae1bd4a8b6b9c,Etherium,01/06/2021 23:43:17,10000000000,83,287,18,New
86,Ethereum Express,0xb1416f0f32a694b76f3486b0ff883d5a77e617ff,https://etherscan.io/token/0xb1416f0f32a694b76f3486b0ff883d5a77e617ff,Etherium,01/06/2021 23:43:17,100000000000000,3,5,18,New
87,Safe Ethereum,0xb162d03b44c64a5b874f46b8fd3ea54c1714ce34,https://etherscan.io/token/0xb162d03b44c64a5b874f46b8fd3ea54c1714ce34,Etherium,01/06/2021 23:43:17,85956325490657.484625818,124,465,9,New
88,DEGENINUð¾ð¸ð¬ð¤ª,0x66d4f305a662b7330c444e0adab1b321c9806a30,https://etherscan.io/token/0x66d4f305a662b7330c444e0adab1b321c9806a30,Etherium,01/06/2021 23:43:17,1000000000000,899,3316,9,New
89,Ethereum Turbo,0x83bcc00679a070a78d57e16b575c039f8f159cae,https://etherscan.io/token/0x83bcc00679a070a78d57e16b575c039f8f159cae,Etherium,01/06/2021 23:43:17,86604831181.67404996,24,51,9,New
90,Electro Nipples,0xe5268c298bdb890038b45dcbde4ef76df8f3cffd,https://etherscan.io/token/0xe5268c298bdb890038b45dcbde4ef76df8f3cffd,Etherium,01/06/2021 23:43:17,500000000000,8,18,18,New
91,MuskRat,0x360394f5caee76b9326e2a20407d473065e1b3f5,https://etherscan.io/token/0x360394f5caee76b9326e2a20407d473065e1b3f5,Etherium,01/06/2021 23:43:17,1000000000000,1,1,9,New
92,Degen$ Farm Dung,0xdada00a9c23390112d08a1377cc59f7d03d9df55,https://etherscan.io/token/0xdada00a9c23390112d08a1377cc59f7d03d9df55,Etherium,01/06/2021 23:43:17,1000000000000000000000,14,27,18,New
93,Ether Leash,0x38f9cf06125654dc7ecd20b52aaafea435b065ad,https://etherscan.io/token/0x38f9cf06125654dc7ecd20b52aaafea435b065ad,Etherium,01/06/2021 23:43:17,100000000000000,9,12,18,New
94,Shiba Singer (shibasinger.net),0x3852c8bc426fcefc37e5ac501dc82d83ec9d1e99,https://etherscan.io/token/0x3852c8bc426fcefc37e5ac501dc82d83ec9d1e99,Etherium,01/06/2021 23:43:17,10990000000000,26,80,18,New
95,Dematrix,0x1f41107bbd4f758777aabff4d50261ba7d3cdd7c,https://etherscan.io/token/0x1f41107bbd4f758777aabff4d50261ba7d3cdd7c,Etherium,01/06/2021 23:43:17,200000000,14,30,18,New
96,boxer.finance,0xda564af7704f18d51ea6fa32755a52450261b09b,https://etherscan.io/token/0xda564af7704f18d51ea6fa32755a52450261b09b,Etherium,01/06/2021 23:43:17,1000000000000000,45,61,18,New
97,Yolo Inu,0x701eb33a903ed32944f3d72302e84c5a2ca7542b,https://etherscan.io/token/0x701eb33a903ed32944f3d72302e84c5a2ca7542b,Etherium,01/06/2021 23:43:17,5000000000008,49,97,18,New
98,Ethereum Development Token,0xc7ae50325296b3a5938f91c0bf017e7e00531b46,https://etherscan.io/token/0xc7ae50325296b3a5938f91c0bf017e7e00531b46,Etherium,01/06/2021 23:43:17,700000000,4,9,5,New
99,ShitCoin,0xab234cd66600e95e2df760f77556b2aff2f906c5,https://etherscan.io/token/0xab234cd66600e95e2df760f77556b2aff2f906c5,Etherium,01/06/2021 23:43:17,1000000,2,2,6,New
100,SHIBAFLY,0xcf792c29d5fbcc2e3e687cfb60e166b9d5542870,https://bscscan.com/token/0xcf792c29d5fbcc2e3e687cfb60e166b9d5542870,Binance,02/06/2021 00:01:05,1000000000000000,318,1068,18,New
101,CRAZYCOW,0x7b094c5730e727072509108bb6b732cb9043ac82,https://bscscan.com/token/0x7b094c5730e727072509108bb6b732cb9043ac82,Binance,02/06/2021 00:01:05,1000000000000000,124,319,18,New
102,Manchester City Fans Token,0x61734d85d432a6efee7bca7ede310a046a34fb5f,https://bscscan.com/token/0x61734d85d432a6efee7bca7ede310a046a34fb5f,Binance,02/06/2021 00:01:05,1000000000000,126,200,18,New
103,PoloFinance,0x5e6e9e251971933dbc5908a9e59bf84abbb86fd8,https://bscscan.com/token/0x5e6e9e251971933dbc5908a9e59bf84abbb86fd8,Binance,02/06/2021 00:01:05,1000000000,5,10,18,New
104,1 Coin,0xe96e0c6ca83070cde2ce8539a7baaf7566757ad1,https://bscscan.com/token/0xe96e0c6ca83070cde2ce8539a7baaf7566757ad1,Binance,02/06/2021 00:01:05,1000000000000,20,36,18,New
105,kawaiINU,0xd50b98da63ae1ff06fdfd52ef508b25d54aa9df8,https://bscscan.com/token/0xd50b98da63ae1ff06fdfd52ef508b25d54aa9df8,Binance,02/06/2021 00:01:05,1000000000000,10,20,18,New
106,Bitcoin,0x6477136fd06f87a82f19412ef62a859748fea0b8,https://bscscan.com/token/0x6477136fd06f87a82f19412ef62a859748fea0b8,Binance,02/06/2021 00:01:05,1000000000000,8,13,18,New
107,Dobermann,0x2ab07d720dc167fe28eda5bb6a6e1556d6e96869,https://bscscan.com/token/0x2ab07d720dc167fe28eda5bb6a6e1556d6e96869,Binance,02/06/2021 00:01:05,1000000000000,8,12,18,New
108,GoldDoge,0xffc766590c9a2d0a875fc54c55b700fb6690a31a,https://bscscan.com/token/0xffc766590c9a2d0a875fc54c55b700fb6690a31a,Binance,02/06/2021 00:01:05,999829662161.558746,171,304,8,New
109,EAGERPUMP,0xcc78f2b59bf5c58dc55b3e3be11596e7fe087f2d,https://bscscan.com/token/0xcc78f2b59bf5c58dc55b3e3be11596e7fe087f2d,Binance,02/06/2021 00:01:05,1000000000000000,102,278,18,New
110,METASHIBA,0x74a6be3c06115eb859513afedff57b7fc6a26699,https://bscscan.com/token/0x74a6be3c06115eb859513afedff57b7fc6a26699,Binance,02/06/2021 00:01:05,1000000000000000,294,848,18,New
111,MAXSHIBA,0xac372cd4d0b4eb5652df71f487e645651b9cc948,https://bscscan.com/token/0xac372cd4d0b4eb5652df71f487e645651b9cc948,Binance,02/06/2021 00:01:05,1000000000000000,77,210,18,New
112,Cosmic Finance,0x8828b7a958ff535cb04a0177ee7503ef0428b6a0,https://bscscan.com/token/0x8828b7a958ff535cb04a0177ee7503ef0428b6a0,Binance,02/06/2021 00:01:05,100000000000,10,11,0,New
113,Oxygen Protocol,0x6c5df777f0e155d764b9ce7025e2d62003e1a8f7,https://bscscan.com/token/0x6c5df777f0e155d764b9ce7025e2d62003e1a8f7,Binance,02/06/2021 00:01:05,1000000000,9,9,0,New
114,Trust Network,0x656c93ec2227aa6cc7e176ed1b831d2745e18a1d,https://bscscan.com/token/0x656c93ec2227aa6cc7e176ed1b831d2745e18a1d,Binance,02/06/2021 00:01:05,100000000000,11,12,0,New
115,WhiteRabbitBSC,0x0f0401aeb98882eeec75f11738f8d2356502703a,https://bscscan.com/token/0x0f0401aeb98882eeec75f11738f8d2356502703a,Binance,02/06/2021 00:01:05,1000000000000,144,621,4,New
116,SavageApe,0xfea7c3c9457a9e7db767ff914b570a5fd4db2a07,https://bscscan.com/token/0xfea7c3c9457a9e7db767ff914b570a5fd4db2a07,Binance,02/06/2021 00:01:05,1000000000000000,148,443,18,New
117,KungFu Shiba,0xd678dc54cdf882e966019e687bc09c180b80c9af,https://bscscan.com/token/0xd678dc54cdf882e966019e687bc09c180b80c9af,Binance,02/06/2021 00:01:05,10000000000000,38,39,9,New
118,LOLI,0x7d573bed65df2e5c51a669c8b4de028716099561,https://bscscan.com/token/0x7d573bed65df2e5c51a669c8b4de028716099561,Binance,02/06/2021 00:01:05,1000000000000,188,615,9,New
119,JUJUTSU,0x38ab874f679d5ee11a1021b0264f452a8044feca,https://bscscan.com/token/0x38ab874f679d5ee11a1021b0264f452a8044feca,Binance,02/06/2021 00:01:05,1000000000000000,11,36,18,New
120,FRESHJUICE,0x1636937599b036c82d7ba23d194a830f3ba97848,https://bscscan.com/token/0x1636937599b036c82d7ba23d194a830f3ba97848,Binance,02/06/2021 00:01:05,1000000000000000,108,379,18,New
121,Shiba Ball Z,0xf582478553f0b6874db0fabf680e2ce372b49c42,https://bscscan.com/token/0xf582478553f0b6874db0fabf680e2ce372b49c42,Binance,02/06/2021 00:01:05,100000000000,25,40,18,New
122,Plankton,0x9b84657a99bd9c7e3c053d341f4d2cd7a5b38e42,https://bscscan.com/token/0x9b84657a99bd9c7e3c053d341f4d2cd7a5b38e42,Binance,02/06/2021 00:01:05,10000000000000,19,24,9,New
