,Token Name,Address,Address Url,Crypto Type,Time Stamp,Max Supply,# of Holder,Transfers,Decimals,Token Type
11,SNP Token,0x795dbf627484f8248d3d6c09c309825c1563e873,https://etherscan.io/token/0x795dbf627484f8248d3d6c09c309825c1563e873,Etherium,02/06/2021 08:35:16,370393.653821388605305256,2254 ( 0.177%),71244,18,New
12,xDog Finance,0x6e5f79fbbacbcb8487ee1b110f0255d8b9139c47,https://etherscan.io/token/0x6e5f79fbbacbcb8487ee1b110f0255d8b9139c47,Etherium,02/06/2021 08:35:16,100000000000,11,20,18,New
13,eNFT,0x14af7e1692d68462def1e95e98b0801d7b5f20d4,https://etherscan.io/token/0x14af7e1692d68462def1e95e98b0801d7b5f20d4,Etherium,02/06/2021 08:35:16,500000000,47,53,9,New
14,0x Protocol,0x80b81c6c7278f804e8327d20a18fde170272d3fa,https://etherscan.io/token/0x80b81c6c7278f804e8327d20a18fde170272d3fa,Etherium,02/06/2021 08:35:16,500000000000000,3,7,18,New
15,Diamond Inu,0x51953caebba3f3f249f63d8949d8c4d60564b5b5,https://etherscan.io/token/0x51953caebba3f3f249f63d8949d8c4d60564b5b5,Etherium,02/06/2021 08:35:16,5000000000,22,28,18,New
16,Keshi Inu,0x0b55bfec20f3c4d01995e956c9c63ff29ba81bf0,https://etherscan.io/token/0x0b55bfec20f3c4d01995e956c9c63ff29ba81bf0,Etherium,02/06/2021 08:35:16,100000000000000,6,9,18,New
17,Ethereum KOJI,0x64a20352f977898b63dbc893d13dd26be654851a,https://etherscan.io/token/0x64a20352f977898b63dbc893d13dd26be654851a,Etherium,02/06/2021 08:35:16,1000000000000000,8,10,18,New
18,Ethereum PUMP,0x26eea8b05001cc341e96a4e1f306c8cf9e37a33b,https://etherscan.io/token/0x26eea8b05001cc341e96a4e1f306c8cf9e37a33b,Etherium,02/06/2021 08:35:16,1000000000000,16,64,9,New
19,EthanolShiba,0xdada46cd19bf7119863aa9d1041e5c15f23bb9ba,https://etherscan.io/token/0xdada46cd19bf7119863aa9d1041e5c15f23bb9ba,Etherium,02/06/2021 08:35:16,1000000000000000,14,22,18,New
20,Legless Captain Tsubasa,0xaf44786a03b31309bc53a81164428f5f76f4ef5b,https://etherscan.io/token/0xaf44786a03b31309bc53a81164428f5f76f4ef5b,Etherium,02/06/2021 08:35:16,100000000000000000,102,360,9,New
21,Ethereum Charizard,0x6e42a6748f5ec8b5b22af1ddc67101381be13c3f,https://etherscan.io/token/0x6e42a6748f5ec8b5b22af1ddc67101381be13c3f,Etherium,02/06/2021 08:35:16,1000000000000,113,403,9,New
22,Meowth,0x41c2f170f3f1b2c9a66edec1e61069fd67edd413,https://etherscan.io/token/0x41c2f170f3f1b2c9a66edec1e61069fd67edd413,Etherium,02/06/2021 08:35:16,100000000000000,20,35,9,New
23,Ethereum Maxi,0x851bbf02ee2171d7ec1d45c35f33ee6e2985e2d9,https://etherscan.io/token/0x851bbf02ee2171d7ec1d45c35f33ee6e2985e2d9,Etherium,02/06/2021 08:35:16,100000000000000,150,396,9,New
24,Bitcoin Max,0x51bcf4ecf2761e44175d201a20ac7e946e3c4cbd,https://etherscan.io/token/0x51bcf4ecf2761e44175d201a20ac7e946e3c4cbd,Etherium,02/06/2021 08:35:16,21000000000,251,1269,9,New
25,Spaghettinuð,0xa1fc6d28b2fc00ff0ff93b2da3f2b3c8ae85ad64,https://etherscan.io/token/0xa1fc6d28b2fc00ff0ff93b2da3f2b3c8ae85ad64,Etherium,02/06/2021 08:35:16,1000000000000,536,1863,9,New
26,Nuggets Swap,0x7532476ad7f174f8115947a341c16c681cf9088a,https://etherscan.io/token/0x7532476ad7f174f8115947a341c16c681cf9088a,Etherium,02/06/2021 08:35:16,5000000000,7,15,18,New
27,CyclopDoge,0xe3859fa2628c47bdd410172a6177fe7c7808cc83,https://etherscan.io/token/0xe3859fa2628c47bdd410172a6177fe7c7808cc83,Etherium,02/06/2021 08:35:16,1000000000000000,7,35,18,New
28,Baby Doge Coin,0xc3b8769b3b17924bf0b6117d387063ceca2e35dc,https://etherscan.io/token/0xc3b8769b3b17924bf0b6117d387063ceca2e35dc,Etherium,02/06/2021 08:35:16,1000000000000000,7,20,18,New
29,Ethereum Rainchu (raichucoin.com),0xe0ee657a6cfbee395ac621f3cd3c57b7b36f781f,https://etherscan.io/token/0xe0ee657a6cfbee395ac621f3cd3c57b7b36f781f,Etherium,02/06/2021 08:35:16,1000000000000,1,1,9,New
30,Ethereum Ultra Max,0xd2c5581ff3e9fb5e4afe11eb2e58af89039cd219,https://etherscan.io/token/0xd2c5581ff3e9fb5e4afe11eb2e58af89039cd219,Etherium,02/06/2021 08:35:16,500000000,6,6,9,New
31,Ethereum String,0x8eb2d5cefe51a319c846e5eb8fad5faa93922f5e,https://etherscan.io/token/0x8eb2d5cefe51a319c846e5eb8fad5faa93922f5e,Etherium,02/06/2021 08:35:16,1000000000000000,30,56,18,New
32,Ethereum Ultra Max,0x3f18f5d87826b249d022e0215fb500f8992e72a6,https://etherscan.io/token/0x3f18f5d87826b249d022e0215fb500f8992e72a6,Etherium,02/06/2021 08:35:16,100000000000000,256,1320,9,New
33,Ethereum Raichu (raichucoin.com),0x0c5a7d3244ec293afae46ad5036301fb2a84d00e,https://etherscan.io/token/0x0c5a7d3244ec293afae46ad5036301fb2a84d00e,Etherium,02/06/2021 08:35:16,1000000000000,271,1069,9,New
34,ETH Marketplace,0x1307a1fd102526257466599c5d42024dd72b300b,https://etherscan.io/token/0x1307a1fd102526257466599c5d42024dd72b300b,Etherium,02/06/2021 08:35:16,10000000000002,13,19,18,New
35,EthereumShiba,0xa475d9e167e9ad9aa4bf7ae4e00bfce3a60d397e,https://etherscan.io/token/0xa475d9e167e9ad9aa4bf7ae4e00bfce3a60d397e,Etherium,02/06/2021 08:35:16,1000000000000,23,24,18,New
36,ETH ONE,0x34ee6500e9c309a5845b5e145e17cc76d2a65662,https://etherscan.io/token/0x34ee6500e9c309a5845b5e145e17cc76d2a65662,Etherium,02/06/2021 08:35:16,100000000000000,45,80,9,New
37,Vinyl,0xc17b6c92bb728259ca2f76c88a4a48ac077587f7,https://etherscan.io/token/0xc17b6c92bb728259ca2f76c88a4a48ac077587f7,Etherium,02/06/2021 08:35:16,5000000,88,192,18,New
38,eSafe  https://t.me/EthSafeToken,0xa10deec94ab4cdb8a80ca3bf6037feee221109e4,https://etherscan.io/token/0xa10deec94ab4cdb8a80ca3bf6037feee221109e4,Etherium,02/06/2021 08:35:16,100000000000000,18,27,9,New
39,Moon Inu.finance,0x4ccedc93ec1cd1bebb09cdb7d516cdcabc04774a,https://etherscan.io/token/0x4ccedc93ec1cd1bebb09cdb7d516cdcabc04774a,Etherium,02/06/2021 08:35:16,275000000,9,12,6,New
40,WAGMIï¸,0x23e5f6c2f6753842518a65462762cb6d50f85280,https://etherscan.io/token/0x23e5f6c2f6753842518a65462762cb6d50f85280,Etherium,02/06/2021 08:35:16,1000000000000,27,94,9,New
41,Shiba Cookies,0xb7f3251f52b6624bfdc55a3be05a5e9eeb55ed4c,https://etherscan.io/token/0xb7f3251f52b6624bfdc55a3be05a5e9eeb55ed4c,Etherium,02/06/2021 08:35:16,1000000000000,1228,3603,9,New
42,Cavapoo,0x456d8f0d25a4e787ee60c401f8b963a465148f70,https://etherscan.io/token/0x456d8f0d25a4e787ee60c401f8b963a465148f70,Etherium,02/06/2021 08:35:16,10000000000000000,814,2316,9,New
43,xTesla Finance,0x8afd4ce7633985e93a1d0def08dc81b9bc66fcaf,https://etherscan.io/token/0x8afd4ce7633985e93a1d0def08dc81b9bc66fcaf,Etherium,02/06/2021 08:35:16,100000000000,8,27,18,New
44,mrshiba.finance,0xbbafafa5c32c6d0513ffb899d6509fd93b2e992f,https://etherscan.io/token/0xbbafafa5c32c6d0513ffb899d6509fd93b2e992f,Etherium,02/06/2021 08:35:16,100000000000000,75,194,9,New
45,Karate Inu,0x97ce409302fdddda282741a0f0cafdd1cabd7f8c,https://etherscan.io/token/0x97ce409302fdddda282741a0f0cafdd1cabd7f8c,Etherium,02/06/2021 08:35:16,1000000000000,16,19,18,New
46,EthBOMB,0x0285e641ed4f34e70b9eb61dbd4e465c5767581b,https://etherscan.io/token/0x0285e641ed4f34e70b9eb61dbd4e465c5767581b,Etherium,02/06/2021 08:35:16,90166094268.778510466,17,24,9,New
47,www.superinu.finance,0x8e2b11b6d3c03b6c9a9de498ca8f14ca8a314a46,https://etherscan.io/token/0x8e2b11b6d3c03b6c9a9de498ca8f14ca8a314a46,Etherium,02/06/2021 08:35:16,10000000000000,17,37,18,New
48,UnSafeMoon,0x8a1b3a817877137ba9462459cc6e4b6af8879f14,https://etherscan.io/token/0x8a1b3a817877137ba9462459cc6e4b6af8879f14,Etherium,02/06/2021 08:35:16,100000000000000,8,13,9,New
49,Ethereum Space,0x0cc18c8c6f9072a7419ef6b80c79ca97540c14d7,https://etherscan.io/token/0x0cc18c8c6f9072a7419ef6b80c79ca97540c14d7,Etherium,02/06/2021 08:35:16,1000000000000000,7,8,18,New
50,HODL inu,0x95eb3c651b8212362a7c1dccc9e0e0240eba9471,https://etherscan.io/token/0x95eb3c651b8212362a7c1dccc9e0e0240eba9471,Etherium,02/06/2021 08:35:16,1000000000000,38,124,9,New
51,Ethereum Dragon,0x46eef6df28e501799f2c12eb44f49dc2f1d09049,https://etherscan.io/token/0x46eef6df28e501799f2c12eb44f49dc2f1d09049,Etherium,02/06/2021 08:35:16,10000000000000,11,13,18,New
52,Star Foxx,0x31d457e7bcff5bc9a5ef86e6a5ea1db5b5c3bfb0,https://etherscan.io/token/0x31d457e7bcff5bc9a5ef86e6a5ea1db5b5c3bfb0,Etherium,02/06/2021 08:35:16,1000000000000,773,2543,18,New
53,Rich Doge,0x582d66c6d81ee943566f41895475f47f7ccf9f90,https://etherscan.io/token/0x582d66c6d81ee943566f41895475f47f7ccf9f90,Etherium,02/06/2021 08:35:16,1000000000000000,9,13,18,New
54,Koji,0x1c8266a4369af6d80df2659ba47b3c98f35cb8be,https://etherscan.io/token/0x1c8266a4369af6d80df2659ba47b3c98f35cb8be,Etherium,02/06/2021 08:35:16,1000000000000,4242,8709,18,New
55,EtherChibi,0xa84308c5d8522342e5fa86db98609dd08bf71f12,https://etherscan.io/token/0xa84308c5d8522342e5fa86db98609dd08bf71f12,Etherium,02/06/2021 08:35:16,100000000000000,10,14,18,New
56,Nyan Kanna,0x5ba5eb6c55028adceb7f82d8dd50fc3f37305db7,https://etherscan.io/token/0x5ba5eb6c55028adceb7f82d8dd50fc3f37305db7,Etherium,02/06/2021 08:35:16,100000000000000,6,10,9,New
57,EthElon | t.me/EthElonToken,0xa47861219642c8214d4f5f21cf9891f238ca07cb,https://etherscan.io/token/0xa47861219642c8214d4f5f21cf9891f238ca07cb,Etherium,02/06/2021 08:35:16,1000000000000,240,1904,9,New
58,eMooncat,0xea752e880490d1fccaf7b392693e1dc6d64696d8,https://etherscan.io/token/0xea752e880490d1fccaf7b392693e1dc6d64696d8,Etherium,02/06/2021 08:35:16,100000000000000,5,9,18,New
59,Chibi Inu,0x9fc77d85d1facb95a60fa2950ac612640f07e2ec,https://etherscan.io/token/0x9fc77d85d1facb95a60fa2950ac612640f07e2ec,Etherium,02/06/2021 08:35:16,100000000000000,614,1732,9,New
60,Toromi Inu,0x9d0e32d6c58d0c01f00e15bd7b3006193d95de60,https://etherscan.io/token/0x9d0e32d6c58d0c01f00e15bd7b3006193d95de60,Etherium,02/06/2021 08:35:16,10000000000000,2,8,18,New
61,Ethereum West Always,0x6879fbe037be059abe26a381202a9f30b6411481,https://etherscan.io/token/0x6879fbe037be059abe26a381202a9f30b6411481,Etherium,02/06/2021 08:35:16,1000000000000,10,13,18,New
62,Ethereum Rocket,0x0e0d5f125543fdbc3870ac44108bcb82f5edff1d,https://etherscan.io/token/0x0e0d5f125543fdbc3870ac44108bcb82f5edff1d,Etherium,02/06/2021 08:35:16,100000000000000000,258,1280,18,New
63,SMILE DOGE,0x1f051d2fd265899b8dece589b20f0cb0a5ab509d,https://etherscan.io/token/0x1f051d2fd265899b8dece589b20f0cb0a5ab509d,Etherium,02/06/2021 08:35:16,1000000000000000,5,9,18,New
64,TheBridge,0x391612e67b0252e0d1e1460501b41545931faef9,https://etherscan.io/token/0x391612e67b0252e0d1e1460501b41545931faef9,Etherium,02/06/2021 08:35:16,5000000000,20,54,18,New
65,Carbon GEMS,0xe74ac81b14021d0cfb835f269f48f25918c5cae6,https://etherscan.io/token/0xe74ac81b14021d0cfb835f269f48f25918c5cae6,Etherium,02/06/2021 08:35:16,1000000000,2450,3951,18,New
66,E2P Group,0xa0b84460a1e78339692c7463009c35f0b9a6ae4c,https://etherscan.io/token/0xa0b84460a1e78339692c7463009c35f0b9a6ae4c,Etherium,02/06/2021 08:35:16,5000000000,556,625,18,New
67,Jejudoge,0x939a7a577d93ad29b64c1595b1284ce660a479b9,https://etherscan.io/token/0x939a7a577d93ad29b64c1595b1284ce660a479b9,Etherium,02/06/2021 08:35:16,1000000000000000,2255,11562,18,New
68,Ethereum Ethereum,0xefbf37c00619ad3a8b2f15512d0e8cdf41645760,https://etherscan.io/token/0xefbf37c00619ad3a8b2f15512d0e8cdf41645760,Etherium,02/06/2021 08:35:16,1000000000000,54,346,9,New
69,safebooty.xyz ð,0x83b15b3bd4f092483c9194815fba63829b28b910,https://etherscan.io/token/0x83b15b3bd4f092483c9194815fba63829b28b910,Etherium,02/06/2021 08:35:16,1000000000000,27,176,18,New
70,PleaseSER,0x1cb3d0c72a5db2b63ce53ab858b9c3712551f819,https://etherscan.io/token/0x1cb3d0c72a5db2b63ce53ab858b9c3712551f819,Etherium,02/06/2021 08:35:16,100000000000000000,7,14,9,New
71,EthereumInfitnity,0x11306ee42d6b03af8602d15edcc58113ecadbfdc,https://etherscan.io/token/0x11306ee42d6b03af8602d15edcc58113ecadbfdc,Etherium,02/06/2021 08:35:16,1000000000000000,6,7,18,New
72,White Kishu Inu,0x0d7903b7e66592462748622902431d4880d92113,https://etherscan.io/token/0x0d7903b7e66592462748622902431d4880d92113,Etherium,02/06/2021 08:35:16,1000000000000000,4,6,9,New
73,DUMP INU,0xe4f073777e0b1a8796b17b430ca9e2c35b2b6209,https://etherscan.io/token/0xe4f073777e0b1a8796b17b430ca9e2c35b2b6209,Etherium,02/06/2021 08:35:16,1000000000000,5,10,9,New
74,Fat Cat,0xdf71773d76a482540e7f55478673d10dc637b632,https://etherscan.io/token/0xdf71773d76a482540e7f55478673d10dc637b632,Etherium,02/06/2021 08:35:16,5000000000,27,35,18,New
75,Ethereum Summer,0xb762c499f17bc62d06065d941deea5006fe413f9,https://etherscan.io/token/0xb762c499f17bc62d06065d941deea5006fe413f9,Etherium,02/06/2021 08:35:16,100000000,6,13,18,New
76,Golfrochain,0x996652b6c5c4b1154b25515db21b7bbadd40ddfa,https://etherscan.io/token/0x996652b6c5c4b1154b25515db21b7bbadd40ddfa,Etherium,02/06/2021 08:35:16,1000000000,24 (0.00%),356,18,New
77,GENEBANK Token,0x7aa46a51f717404d944051af3075bbcb49b2288b,https://etherscan.io/token/0x7aa46a51f717404d944051af3075bbcb49b2288b,Etherium,02/06/2021 08:35:16,10000000000,595 ( 5.882%),614,18,New
78,Ethereum Gaming,0x9c7450d8a16368dc737cf74f77c723c1784d9896,https://etherscan.io/token/0x9c7450d8a16368dc737cf74f77c723c1784d9896,Etherium,02/06/2021 08:35:16,1000000000000000,51,131,9,New
79,Dog Supreme,0x5070ee45977daecff0c0bf4daec5a8b9f2c11b83,https://etherscan.io/token/0x5070ee45977daecff0c0bf4daec5a8b9f2c11b83,Etherium,02/06/2021 08:35:16,100000000000000,13,14,9,New
80,EthereumReborn,0x0c6bf92d7cd2ca5351f326996c012e8e5bf5f0ad,https://etherscan.io/token/0x0c6bf92d7cd2ca5351f326996c012e8e5bf5f0ad,Etherium,02/06/2021 08:35:16,100000000000000,30,51,9,New
81,eMooncat,0xd01beb277d309a1e4a068688a02331f8d60da21b,https://etherscan.io/token/0xd01beb277d309a1e4a068688a02331f8d60da21b,Etherium,02/06/2021 08:35:16,100000000,15,26,18,New
82,Pink Panda,0x670994cd351017bf99b745ae44d16d0020666828,https://etherscan.io/token/0x670994cd351017bf99b745ae44d16d0020666828,Etherium,02/06/2021 08:35:16,500000000000000,10,21,9,New
83,DeFiCity,0x4437b2d5f2e6ff915a050c9e28f27c0210938600,https://etherscan.io/token/0x4437b2d5f2e6ff915a050c9e28f27c0210938600,Etherium,02/06/2021 08:35:16,100000000,35,38,18,New
84,Degen Neko Inu,0xbec82eebe0474d71519046bb073c95bb4c0ebca1,https://etherscan.io/token/0xbec82eebe0474d71519046bb073c95bb4c0ebca1,Etherium,02/06/2021 08:35:16,939927211119.406152182,162,1445,9,New
85,Ethereum Summer,0x2861ffb4be0a1ece61ae2433f0a8018402208aea,https://etherscan.io/token/0x2861ffb4be0a1ece61ae2433f0a8018402208aea,Etherium,02/06/2021 08:35:16,1000000000000,13,14,18,New
86,Ethereum Season,0x2fb9d25b205901fa6c8d891159e40bf1acb49f9a,https://etherscan.io/token/0x2fb9d25b205901fa6c8d891159e40bf1acb49f9a,Etherium,02/06/2021 08:35:16,500000000000,10,17,18,New
87,Fair Ethereum,0x9892274b260f528b83d86383fee0e3a515692925,https://etherscan.io/token/0x9892274b260f528b83d86383fee0e3a515692925,Etherium,02/06/2021 08:35:16,2000000000000,17,20,6,New
88,Dogecoin Max,0x1e656cf57fa69c1e82cd7b60fab827e691d9599d,https://etherscan.io/token/0x1e656cf57fa69c1e82cd7b60fab827e691d9599d,Etherium,02/06/2021 08:35:16,86657520047.46575058,16,37,9,New
89,FOMO SHIBA,0x058ed83e1f880c2bc6b3fbcfa6f4e0339667aa00,https://etherscan.io/token/0x058ed83e1f880c2bc6b3fbcfa6f4e0339667aa00,Etherium,02/06/2021 08:35:16,1420000000000000,4,6,18,New
90,Moon Hokkaidu,0x325f48d9490cbf290cce9f6420997916312df908,https://etherscan.io/token/0x325f48d9490cbf290cce9f6420997916312df908,Etherium,02/06/2021 08:35:16,10000000000000,11,14,18,New
91,Hoshiko Inu,0xd494131825b10a4090433bfb9847e9b6f5b58eb4,https://etherscan.io/token/0xd494131825b10a4090433bfb9847e9b6f5b58eb4,Etherium,02/06/2021 08:35:16,700000000000000,13,26,9,New
92,coffeecatfinance,0xc44b9b94883d6f2559575860a7c63607c4059fb3,https://etherscan.io/token/0xc44b9b94883d6f2559575860a7c63607c4059fb3,Etherium,02/06/2021 08:35:16,1000000000000000,8,19,18,New
93,Anti-Shiba Inu,0x56e9c80741ce7c148fc7cf040a918df51f26ec02,https://etherscan.io/token/0x56e9c80741ce7c148fc7cf040a918df51f26ec02,Etherium,02/06/2021 08:35:16,1000000000000,158,602,9,New
94,Firefox Inu,0x018aa2fadab45a6b572f23791f90a0e5454cd748,https://etherscan.io/token/0x018aa2fadab45a6b572f23791f90a0e5454cd748,Etherium,02/06/2021 08:35:16,1000000000000000,7,14,18,New
95,Masaru Inu,0xd3b6c6971bcaf6d4f371dacb932f237e19b0d349,https://etherscan.io/token/0xd3b6c6971bcaf6d4f371dacb932f237e19b0d349,Etherium,02/06/2021 08:35:16,650000000000000,4,15,9,New
96,HUSTLER INU,0x6da21f7ba5e8c9376cf510f8cf088c78fa986d9e,https://etherscan.io/token/0x6da21f7ba5e8c9376cf510f8cf088c78fa986d9e,Etherium,02/06/2021 08:35:16,88487179915.374064196,21,40,9,New
97,Jiro Inu,0xc09194cf9646bd0347f78fd8546e1751a08ea348,https://etherscan.io/token/0xc09194cf9646bd0347f78fd8546e1751a08ea348,Etherium,02/06/2021 08:35:16,10000000000000,7,13,18,New
98,Kong Inu,0x82b03161e907e4657a0fcebcebf21234df23ed9d,https://etherscan.io/token/0x82b03161e907e4657a0fcebcebf21234df23ed9d,Etherium,02/06/2021 08:35:16,100000000000000,30,43,9,New
99,Lith Token,0xf8a4a419c2d7140e49ef952a7e7ae1bd4a8b6b9c,https://etherscan.io/token/0xf8a4a419c2d7140e49ef952a7e7ae1bd4a8b6b9c,Etherium,02/06/2021 08:35:16,10000000000,85,298,18,New
100,CONAN FANS TOKEN,0xf17d49fbb16064a2504bd9550e5e938b1a49971b,https://bscscan.com/token/0xf17d49fbb16064a2504bd9550e5e938b1a49971b,Binance,02/06/2021 08:51:39,1000000000000,215,257,18,New
101,NFT DIRECT TOKEN,0xa999d6725531eeac218059db383198a9134f9582,https://bscscan.com/token/0xa999d6725531eeac218059db383198a9134f9582,Binance,02/06/2021 08:51:39,1000000000000000,7,7,9,New
102,Iron Doge,0x058eaf4dd2e37a78f83907cd4f979dc4490bba2c,https://bscscan.com/token/0x058eaf4dd2e37a78f83907cd4f979dc4490bba2c,Binance,02/06/2021 08:51:39,1000000000000,220,264,18,New
103,SMSCodes Coin,0x8cb0d15ce441c2ecc01c66414078f125b557b438,https://bscscan.com/token/0x8cb0d15ce441c2ecc01c66414078f125b557b438,Binance,02/06/2021 08:51:39,1000000000000,26,40,18,New
104,Star Foxx,0x5717cdb81ed9a3ca526f1b3dc3407ce0acc18645,https://bscscan.com/token/0x5717cdb81ed9a3ca526f1b3dc3407ce0acc18645,Binance,02/06/2021 08:51:39,1000000000000,13,19,18,New
105,BarneyFinance,0xbb6915ccb32e22b465c419a4683b1b91bb6c28fe,https://bscscan.com/token/0xbb6915ccb32e22b465c419a4683b1b91bb6c28fe,Binance,02/06/2021 08:51:39,955164012237462.80307,1203,3555,8,New
106,BOSS TOKEN,0xaf104a1452999d1b27c625b30c838199062fb428,https://bscscan.com/token/0xaf104a1452999d1b27c625b30c838199062fb428,Binance,02/06/2021 08:51:39,100000,143,1562,18,New
107,HappySheep,0x8e1d9961340e418466f9e4d2f1d7f69711638867,https://bscscan.com/token/0x8e1d9961340e418466f9e4d2f1d7f69711638867,Binance,02/06/2021 08:51:39,100000000,35,89,9,New
108,MoonAss,0x6b244b0069a9ef1024880a0ae80ecee379624e4f,https://bscscan.com/token/0x6b244b0069a9ef1024880a0ae80ecee379624e4f,Binance,02/06/2021 08:51:39,4705114713668.616046,87,175,18,New
109,Diamond Token,0x5a409ca910deff970c0e93a7936d8f5deae76482,https://bscscan.com/token/0x5a409ca910deff970c0e93a7936d8f5deae76482,Binance,02/06/2021 08:51:39,1000000000000000,215,766,9,New
110,SpitzMoon,0x574674bc20db4f23662052749dd57463d83ac5bd,https://bscscan.com/token/0x574674bc20db4f23662052749dd57463d83ac5bd,Binance,02/06/2021 08:51:39,997000000,25,25,18,New
111,moonAMP,0x4c512c241068f1d1690eebbbf52289666bfc6f5c,https://bscscan.com/token/0x4c512c241068f1d1690eebbbf52289666bfc6f5c,Binance,02/06/2021 08:51:39,77217637756657.105871,40,91,18,New
112,Oxtrust,0xa6fe2ec2c653aa81e7d5f79b79bbd6c00c32fe73,https://bscscan.com/token/0xa6fe2ec2c653aa81e7d5f79b79bbd6c00c32fe73,Binance,02/06/2021 08:51:39,10000000000,9,14,8,New
113,Launch Kids,0x6cab5dde5f839ee0d469eb925e72821c6aca5cd6,https://bscscan.com/token/0x6cab5dde5f839ee0d469eb925e72821c6aca5cd6,Binance,02/06/2021 08:51:39,1000000000000000,68,330,18,New
114,GRAPE JUICE BSC,0x33aaa757aa67237f06fde00465eefada30ee97bf,https://bscscan.com/token/0x33aaa757aa67237f06fde00465eefada30ee97bf,Binance,02/06/2021 08:51:39,900000000000000,18,51,18,New
115,FIRE🔥,0xbd2166ff741e8b4d80d0baaa59f106f7f3beefbe,https://bscscan.com/token/0xbd2166ff741e8b4d80d0baaa59f106f7f3beefbe,Binance,02/06/2021 08:51:39,100000000000,37,85,18,New
116,JBS FOOD,0x228e2faa69fac6532f13aa4febf3bad926b78fbb,https://bscscan.com/token/0x228e2faa69fac6532f13aa4febf3bad926b78fbb,Binance,02/06/2021 08:51:39,1000000000000,223,252,18,New
117,Ghostface Finance,0x20f2fa12f5d8f9b240d21ca0cf35b1c94b941785,https://bscscan.com/token/0x20f2fa12f5d8f9b240d21ca0cf35b1c94b941785,Binance,02/06/2021 08:51:39,1000000000000,240,327,18,New
118,ChibiCat,0x1a80cffaf6ec02d17a9ffd669338cd65f326d2a3,https://bscscan.com/token/0x1a80cffaf6ec02d17a9ffd669338cd65f326d2a3,Binance,02/06/2021 08:51:39,1000000000000000,167,471,18,New
119,Socially Ostracized 1980,0xc661155587eb3d32d47062ae2d2583691bfe2672,https://bscscan.com/token/0xc661155587eb3d32d47062ae2d2583691bfe2672,Binance,02/06/2021 08:51:39,1000000000000000,375,1507,18,New
120,CrossProtocol,0x7e1d4ada3c220a1ce003d1f1f003b418e6daff1c,https://bscscan.com/token/0x7e1d4ada3c220a1ce003d1f1f003b418e6daff1c,Binance,02/06/2021 08:51:39,900000000,58,69,18,New
121,Moon Iron,0x785a15675368410eaa1405087b869ea915f96b83,https://bscscan.com/token/0x785a15675368410eaa1405087b869ea915f96b83,Binance,02/06/2021 08:51:39,1000000000000000,303,845,9,New
122,MOONBITE,0x5bf9ee1b168356f53289a43db6cbf7b9f6472c63,https://bscscan.com/token/0x5bf9ee1b168356f53289a43db6cbf7b9f6472c63,Binance,02/06/2021 08:51:39,1000000000000000,114,392,18,New
