,Token Name,Address,Address Url,Crypto Type,Time Stamp,Max Supply,# of Holder,Transfers,Decimals,Token Type
0,Sion,0xe8d1efd0c95011298e9a30143a0182c06b45ff5d,https://etherscan.io/token/0xe8d1efd0c95011298e9a30143a0182c06b45ff5d,Etherium,21/06/2021 17:09:17,1000000000000,296 ( 79.452%),485,9,New
1,BZZ,0x19062190b1925b5b6689d7073fdfc8c2976ef8cb,https://etherscan.io/token/0x19062190b1925b5b6689d7073fdfc8c2976ef8cb,Etherium,21/06/2021 17:09:17,70425968.1875700363186064,3806 ( 99.947%),9613,16,New
2,ROSA,0x17d1823bd5e96e76e822ab42b61d348302e072d5,https://etherscan.io/token/0x17d1823bd5e96e76e822ab42b61d348302e072d5,Etherium,21/06/2021 17:09:17,2000000,1 (0.00%),1,18,New
3,AKB48_Finance,0x7d8a133b3fdda2bdc340b6402943110dae3f299e,https://etherscan.io/token/0x7d8a133b3fdda2bdc340b6402943110dae3f299e,Etherium,21/06/2021 17:09:17,1000000000000,83,299,9,New
4,Official Mars Token,0x4e30910845f0cb4f66781b35c832eafc09774022,https://etherscan.io/token/0x4e30910845f0cb4f66781b35c832eafc09774022,Etherium,21/06/2021 17:09:17,5000000000000,22,95,18,New
5,ePlatinum,0x57b3140f522a3ef2f98c046f78e0d03075908591,https://etherscan.io/token/0x57b3140f522a3ef2f98c046f78e0d03075908591,Etherium,21/06/2021 17:09:17,3020235846.68786578695514373,165,937,18,New
6,Football Inu,0x48a3d9510f7c2aa61a285ccb4eaa5ba072692468,https://etherscan.io/token/0x48a3d9510f7c2aa61a285ccb4eaa5ba072692468,Etherium,21/06/2021 17:09:17,1000000000000,1100,3599,9,New
7,Cookie Inu,0x22709596fc3c3f3ad865b5a52f66af156aca32a9,https://etherscan.io/token/0x22709596fc3c3f3ad865b5a52f66af156aca32a9,Etherium,21/06/2021 17:09:17,100000000000000000,26,57,9,New
8,Zet Inu,0xbc130b1cd40c722f54baaa1c92651dd630d73d99,https://etherscan.io/token/0xbc130b1cd40c722f54baaa1c92651dd630d73d99,Etherium,21/06/2021 17:09:17,1000000000000,222,800,9,New
9,Nabox,0x630bc7dd0abfc2d196289ce09db947dd2cafae7c,https://etherscan.io/token/0x630bc7dd0abfc2d196289ce09db947dd2cafae7c,Etherium,21/06/2021 17:09:17,21286653149.036859109363312254,251 ( 23.228%),724,18,New
10,Gucci_Inu,0xcdd475d3e64ef21b5dd8b9920143d5b0b19f42c2,https://etherscan.io/token/0xcdd475d3e64ef21b5dd8b9920143d5b0b19f42c2,Etherium,21/06/2021 17:09:17,1000000000000000,2,3,9,New
11,MansionCash,0x4a013d18330880167a2507bc7b2a90bd2c912ec7,https://etherscan.io/token/0x4a013d18330880167a2507bc7b2a90bd2c912ec7,Etherium,21/06/2021 17:09:17,98506129548726.873378506,172,963,9,New
12,Vara  Inu,0xb798ab0b48a9fd695e9e3b501ecab7a2fac4a6c2,https://etherscan.io/token/0xb798ab0b48a9fd695e9e3b501ecab7a2fac4a6c2,Etherium,21/06/2021 17:09:17,1000000000000000,17,31,18,New
13,Be Loaded Finance,0xa1b6fc4f2ab4e41c49e92121dc3a1ebc7549b695,https://etherscan.io/token/0xa1b6fc4f2ab4e41c49e92121dc3a1ebc7549b695,Etherium,21/06/2021 17:09:17,1000000000,33,47,18,New
14,Rolar  Inu,0x31925997851d0516f3d603150b2ee00b41ba899c,https://etherscan.io/token/0x31925997851d0516f3d603150b2ee00b41ba899c,Etherium,21/06/2021 17:09:17,1000000000000000,14,22,18,New
15,Rising Inu,0x23a76287b0a1f96d2409dacd35d1cdc5d90d7b1d,https://etherscan.io/token/0x23a76287b0a1f96d2409dacd35d1cdc5d90d7b1d,Etherium,21/06/2021 17:09:17,200000000000000,7,13,5,New
16,PolkaDoge,0x339a112b5919bcf5311cda0fe176cc69b67008cc,https://etherscan.io/token/0x339a112b5919bcf5311cda0fe176cc69b67008cc,Etherium,21/06/2021 17:09:17,1000000000000000,44 ( -2.273%),103,9,New
17,DUMB Token,0xbc2878faa8a634ab92b1e8194cca9a88db52e8df,https://etherscan.io/token/0xbc2878faa8a634ab92b1e8194cca9a88db52e8df,Etherium,21/06/2021 17:09:17,123456789,13,17,18,New
18,Ever Rising Inu,0xe0fe35312c8c8a2d5a70bd594ec8e6335f6b45dd,https://etherscan.io/token/0xe0fe35312c8c8a2d5a70bd594ec8e6335f6b45dd,Etherium,21/06/2021 17:09:17,500000000000000,81,176,5,New
19,Hishu Inu Finance,0x89c58d698066c84caede98640fcd1ed01d74fe50,https://etherscan.io/token/0x89c58d698066c84caede98640fcd1ed01d74fe50,Etherium,21/06/2021 17:09:17,1000000000000000,53,83,9,New
20,EtherDog,0x253d91dd6ea22d0d50220fd84ccba14047e5e644,https://etherscan.io/token/0x253d91dd6ea22d0d50220fd84ccba14047e5e644,Etherium,21/06/2021 17:09:17,1000000000000000,32,51,9,New
21,Konomi Inu,0x1ddc2516f7799710507c09a0df244f94bf04c285,https://etherscan.io/token/0x1ddc2516f7799710507c09a0df244f94bf04c285,Etherium,21/06/2021 17:09:17,1000000000000,4,6,18,New
22,SuperAidi Inu,0x161eeb1463b26dd81f07e94076f2175dd3be052a,https://etherscan.io/token/0x161eeb1463b26dd81f07e94076f2175dd3be052a,Etherium,21/06/2021 17:09:17,1000000000000,97,125,18,New
23,Quilboar Coin,0xd5ba1b7a104ac7623463d41fa9f1303c944ba30d,https://etherscan.io/token/0xd5ba1b7a104ac7623463d41fa9f1303c944ba30d,Etherium,21/06/2021 17:09:17,50000000000,21,25,18,New
24,Thunder Finance,0x4519817b4801c39936d4e5b793cf93eeaf5c6936,https://etherscan.io/token/0x4519817b4801c39936d4e5b793cf93eeaf5c6936,Etherium,21/06/2021 17:09:17,1000000000000000,36,64,9,New
25,Wrapped BCH,0xf7b4d113c5da1c99bdb64ca4b538b92cfc52f3dc,https://etherscan.io/token/0xf7b4d113c5da1c99bdb64ca4b538b92cfc52f3dc,Etherium,21/06/2021 17:09:17,21000000,8,18,18,New
26,EverRiseCoin,0x61548411dfa6e522b7e5b83e1f85291b017312ea,https://etherscan.io/token/0x61548411dfa6e522b7e5b83e1f85291b017312ea,Etherium,21/06/2021 17:09:17,1000000000000000,34,35,18,New
27,BotzCoin,0x4e58c6d34d1e055e8d3943ffb1fed662d0aa9c10,https://etherscan.io/token/0x4e58c6d34d1e055e8d3943ffb1fed662d0aa9c10,Etherium,21/06/2021 17:09:17,999999999999999,9,28,18,New
28,Ape Finance ð¦,0xefb0e363fec9e04999a9b8803421d27765258ffd,https://etherscan.io/token/0xefb0e363fec9e04999a9b8803421d27765258ffd,Etherium,21/06/2021 17:09:17,1000000000000000,65,387,9,New
29,eHODL,0xcccdb294b52fc00051bf694fc798efee33bc0358,https://etherscan.io/token/0xcccdb294b52fc00051bf694fc798efee33bc0358,Etherium,21/06/2021 17:09:17,1000000000000,11,13,18,New
30,Phoenix Token,0x2c621e8f188fc0fcce5d0307c83e9c4dcfd3c08c,https://etherscan.io/token/0x2c621e8f188fc0fcce5d0307c83e9c4dcfd3c08c,Etherium,21/06/2021 17:09:17,50000000000,38,45,18,New
31,SafeBear,0x281fbb8cf9e988953237ea4db8b9e255f28ac703,https://etherscan.io/token/0x281fbb8cf9e988953237ea4db8b9e255f28ac703,Etherium,21/06/2021 17:09:17,1000000000000,6,8,18,New
32,Hungry Kitty ð±ð£,0x3d62c922d586ffdc0e7cd15a46ab8785b15b997d,https://etherscan.io/token/0x3d62c922d586ffdc0e7cd15a46ab8785b15b997d,Etherium,21/06/2021 17:09:17,100000000000000000,190,548,9,New
33,ForeverUp,0x81afa8aca19d5693883b0b1e10ae1ccaf2f42781,https://etherscan.io/token/0x81afa8aca19d5693883b0b1e10ae1ccaf2f42781,Etherium,21/06/2021 17:09:17,1000000000000,1174,4096,9,New
34,100x,0x368f1896be0b38d4d56a4e9053a31cf5b7382f0b,https://etherscan.io/token/0x368f1896be0b38d4d56a4e9053a31cf5b7382f0b,Etherium,21/06/2021 17:09:17,100000000000000000,10,24,9,New
35,DogCatcher,0xa940d2ee07197c4d5687f45b1defe8a9c4d509f1,https://etherscan.io/token/0xa940d2ee07197c4d5687f45b1defe8a9c4d509f1,Etherium,21/06/2021 17:09:17,999999999999999.9991,80,342,18,New
36,Fat Cow,0xde4ef1b4826a1310d1a32ff35b94e3cb3e549667,https://etherscan.io/token/0xde4ef1b4826a1310d1a32ff35b94e3cb3e549667,Etherium,21/06/2021 17:09:17,1000000000,33,47,18,New
37,Geisha Token,0x68fc940b9c271e32833c488f91fe81f8f9383ae5,https://etherscan.io/token/0x68fc940b9c271e32833c488f91fe81f8f9383ae5,Etherium,21/06/2021 17:09:17,100000000000000,29,69,9,New
38,North Korea Token,0x61e2588417a835405105771a585a43bc4a41e782,https://etherscan.io/token/0x61e2588417a835405105771a585a43bc4a41e782,Etherium,21/06/2021 17:09:17,28500000000,2,2,18,New
39,ForeverUp,0xadd61ba28f0912f51593d7778309445f2abfd1d7,https://etherscan.io/token/0xadd61ba28f0912f51593d7778309445f2abfd1d7,Etherium,21/06/2021 17:09:17,10000000000000,18,23,18,New
40,MoonKat,0x8fbf4327e01a18ee0a7dddc019a5c0d0f1ced7a2,https://etherscan.io/token/0x8fbf4327e01a18ee0a7dddc019a5c0d0f1ced7a2,Etherium,21/06/2021 17:09:17,1000000000000000,12,13,18,New
41,Atomic Doge,0x76852855f4545aeaa297485b2c76bacbe9d9fdd0,https://etherscan.io/token/0x76852855f4545aeaa297485b2c76bacbe9d9fdd0,Etherium,21/06/2021 17:09:17,1000000000000,85,446,9,New
42,SHIBAMAX INU,0xa9aa1921537da0138b61331b4b246aacbd9abaa0,https://etherscan.io/token/0xa9aa1921537da0138b61331b4b246aacbd9abaa0,Etherium,21/06/2021 17:09:17,100000000000000,13,32,18,New
43,Chocolate Shiba t.me/ChocolateShiba,0x7ec095806670a804efb9a771bdb0f1bbf0d950fa,https://etherscan.io/token/0x7ec095806670a804efb9a771bdb0f1bbf0d950fa,Etherium,21/06/2021 17:09:17,1000000000000100000000000,31,42,18,New
44,bounty,0x3f031bb99a5f4c78a78c443e01ffc107d0fe4847,https://etherscan.io/token/0x3f031bb99a5f4c78a78c443e01ffc107d0fe4847,Etherium,21/06/2021 17:09:17,1000000000000000,3,3,18,New
45,ð SUPERSTAR|,0x060a890048dcb6d39f3f30066fab3d874d24ca48,https://etherscan.io/token/0x060a890048dcb6d39f3f30066fab3d874d24ca48,Etherium,21/06/2021 17:09:17,100000000000,14,47,18,New
46,DogstonksPro (dogstonks.com),0xe7a7ef72466167ff78e08ad76b12ca0c13c496e1,https://etherscan.io/token/0xe7a7ef72466167ff78e08ad76b12ca0c13c496e1,Etherium,21/06/2021 17:09:17,1000000000000,1084,3550,18,New
47,ForeverUpToken,0xcbac698e9b4dcfa1e6c895d7e0d451da2f595135,https://etherscan.io/token/0xcbac698e9b4dcfa1e6c895d7e0d451da2f595135,Etherium,21/06/2021 17:09:17,1000000000000,6,11,18,New
48,Shuukyuu Shoujo,0xf42006c90a2cb670694887e473af16154f6858f8,https://etherscan.io/token/0xf42006c90a2cb670694887e473af16154f6858f8,Etherium,21/06/2021 17:09:17,1000000000000,558,2522,9,New
49,Doge Superhero,0x40428f31a6765a7985786fd0427be366cee691f3,https://etherscan.io/token/0x40428f31a6765a7985786fd0427be366cee691f3,Etherium,21/06/2021 17:09:17,10000000000000,13,20,18,New
50,Miko,0xe0ed41628fa610f525a989e847a0099f22bc7681,https://etherscan.io/token/0xe0ed41628fa610f525a989e847a0099f22bc7681,Etherium,21/06/2021 17:09:17,100000000000000,19,28,18,New
51,eDiamondHands,0xa08db18d7c633871477887cf9db77e63bb69cf74,https://etherscan.io/token/0xa08db18d7c633871477887cf9db77e63bb69cf74,Etherium,21/06/2021 17:09:17,1000000000000,854,3819,9,New
52,Tom Inu,0x2d0e64b6bf13660a4c0de42a0b88144a7c10991f,https://etherscan.io/token/0x2d0e64b6bf13660a4c0de42a0b88144a7c10991f,Etherium,21/06/2021 17:09:17,1733820000000,674,2782,9,New
53,Shiba Chocolate | t.me/ShibaChocolate,0x31a4f372aa891b46ba44dc64be1d8947c889e9c6,https://etherscan.io/token/0x31a4f372aa891b46ba44dc64be1d8947c889e9c6,Etherium,21/06/2021 17:09:17,1000000000000000,779,4621,9,New
54,Conjure,0x00a55375002f3cda400383f479e7cd57bad029a9,https://etherscan.io/token/0x00a55375002f3cda400383f479e7cd57bad029a9,Etherium,21/06/2021 17:09:17,10000000,102 ( 0.980%),1038,18,New
55,Guacamole,0xc66800c00b8e6a5d5d8cfa2b90876dcafa7ea41b,https://etherscan.io/token/0xc66800c00b8e6a5d5d8cfa2b90876dcafa7ea41b,Etherium,21/06/2021 17:09:17,1500000000,5,7,3,New
56,Calendula Finance,0x6bb489c26db43c30ebbccd38b26fc2def943e99f,https://etherscan.io/token/0x6bb489c26db43c30ebbccd38b26fc2def943e99f,Etherium,21/06/2021 17:09:17,800000000,18,26,5,New
57,GivingToServices SVS,0x7ca62545a380e7d71f8f5cfa14b9211002075930,https://etherscan.io/token/0x7ca62545a380e7d71f8f5cfa14b9211002075930,Etherium,21/06/2021 17:09:17,10000000000,1445 ( 0.485%),1503,18,New
58,Precharge,0x2925c2a312a4934fd695fab72b1e425cc41978f2,https://etherscan.io/token/0x2925c2a312a4934fd695fab72b1e425cc41978f2,Etherium,21/06/2021 17:09:17,10000000000,118,225,18,New
59,SHIBAIR INU,0x7b4947e6b6095289fc88ef6a2206a1f6941dd231,https://etherscan.io/token/0x7b4947e6b6095289fc88ef6a2206a1f6941dd231,Etherium,21/06/2021 17:09:17,10000000000000,51,60,18,New
60,https://t.me/Diamond_Hand100X,0xcc5a5de1b37a503c7943c8f261fb6b811c53aa81,https://etherscan.io/token/0xcc5a5de1b37a503c7943c8f261fb6b811c53aa81,Etherium,21/06/2021 17:09:17,,,,,New
