,Token Name,Address,Address Url,Crypto Type,Time Stamp,Max Supply,# of Holder,Transfers,Decimals,Token Type
10,Ethereum Blu,0x965d81aab6d465b0ed2c002388414d4f7f14f20c,https://etherscan.io/token/0x965d81aab6d465b0ed2c002388414d4f7f14f20c,Etherium,02/06/2021 17:06:16,1000000000000,123,424,9,New
11,Ether Foxx,0x147a31f5b348fb601419368edab898d55050c4d0,https://etherscan.io/token/0x147a31f5b348fb601419368edab898d55050c4d0,Etherium,02/06/2021 17:06:16,10000000000000,5,12,18,New
12,QANX Token,0xaaa7a10a8ee237ea61e8ac46c50a8db8bcc1baaa,https://etherscan.io/token/0xaaa7a10a8ee237ea61e8ac46c50a8db8bcc1baaa,Etherium,02/06/2021 17:06:16,3333333000,1021,2867,18,New
13,LitShiba t.me/litshibatelegram,0xa099d537ee658a0b7069febfe2d413a6d3e93932,https://etherscan.io/token/0xa099d537ee658a0b7069febfe2d413a6d3e93932,Etherium,02/06/2021 17:06:16,1000000000000,123,347,18,New
14,All for one SHIBA,0x67a3233f2532503fb5c582ccc8216a91793b6efe,https://etherscan.io/token/0x67a3233f2532503fb5c582ccc8216a91793b6efe,Etherium,02/06/2021 17:06:16,1000000000,9,23,18,New
15,Night Life Crypto,0x55fb29d67f2ed012dbab71e018ef37f75d8377e3,https://etherscan.io/token/0x55fb29d67f2ed012dbab71e018ef37f75d8377e3,Etherium,02/06/2021 17:06:16,10000000000000,6,38,18,New
16,Saitama Inu,0x8b3192f5eebd8579568a2ed41e6feb402f93f73f,https://etherscan.io/token/0x8b3192f5eebd8579568a2ed41e6feb402f93f73f,Etherium,02/06/2021 17:06:16,100000000000000000,297,936,9,New
17,EthMoonClone.com,0x5f40d613d710b4ec87f530e6d35aadb69910b4fc,https://etherscan.io/token/0x5f40d613d710b4ec87f530e6d35aadb69910b4fc,Etherium,02/06/2021 17:06:16,15000000000,14,27,9,New
18,Ethereum Star â,0x39b00bdd39c4a1e6743a3f904816778db7e26904,https://etherscan.io/token/0x39b00bdd39c4a1e6743a3f904816778db7e26904,Etherium,02/06/2021 17:06:16,979200135.59028694,270,1621,8,New
19,DogKing,0x09c7d53dcf146fb9e373d406fb19ed330d9323c8,https://etherscan.io/token/0x09c7d53dcf146fb9e373d406fb19ed330d9323c8,Etherium,02/06/2021 17:06:16,10000000000000000,57,134,9,New
20,luckyinu,0xd1c8fa30fded3e0031dc24c1646d74108b096cc2,https://etherscan.io/token/0xd1c8fa30fded3e0031dc24c1646d74108b096cc2,Etherium,02/06/2021 17:06:16,100000000000000000,215,502,9,New
21,Give Global,0xc1019c697009708e6bd1cf12f57863bb751741c9,https://etherscan.io/token/0xc1019c697009708e6bd1cf12f57863bb751741c9,Etherium,02/06/2021 17:06:16,1000000000000000,3,11,18,New
22,Give Global,0x99b7965bc3e02960a20cd5404f3d96d77acff4bc,https://etherscan.io/token/0x99b7965bc3e02960a20cd5404f3d96d77acff4bc,Etherium,02/06/2021 17:06:16,888888888,9,25,18,New
23,American Hokkaidu Inu,0x4623aa7b4ed89bbf8461f6d402658a4a588ed8a2,https://etherscan.io/token/0x4623aa7b4ed89bbf8461f6d402658a4a588ed8a2,Etherium,02/06/2021 17:06:16,4600000000000000,6,8,9,New
24,EthereumPump,0x07eb738b399e9dbffab222604bce086b857bf415,https://etherscan.io/token/0x07eb738b399e9dbffab222604bce086b857bf415,Etherium,02/06/2021 17:06:16,1000000000000000,10,35,9,New
25,Automata,0xa2120b9e674d3fc3875f415a7df52e382f141225,https://etherscan.io/token/0xa2120b9e674d3fc3875f415a7df52e382f141225,Etherium,02/06/2021 17:06:16,1000000000,1 (0.00%),1,18,New
26,Cons Inu,0xec03af39131ab3b8509b87b9c9257b2e6651764d,https://etherscan.io/token/0xec03af39131ab3b8509b87b9c9257b2e6651764d,Etherium,02/06/2021 17:06:16,1000000000000000,5,10,18,New
27,DefureDoge,0x43b11adeba77fc12cc64179332b9d2fb03d535e7,https://etherscan.io/token/0x43b11adeba77fc12cc64179332b9d2fb03d535e7,Etherium,02/06/2021 17:06:16,1000000000000000,2,4,9,New
28,Akita Cookies,0xf0c8ba02ec1d22827c98327e29e14ee7bed1cc0f,https://etherscan.io/token/0xf0c8ba02ec1d22827c98327e29e14ee7bed1cc0f,Etherium,02/06/2021 17:06:16,1000000000000,394,1164,9,New
29,American KISHU,0xa85d6c5814d5dba03570ed0bad510e7d33fecd32,https://etherscan.io/token/0xa85d6c5814d5dba03570ed0bad510e7d33fecd32,Etherium,02/06/2021 17:06:16,1000000000000000,55,381,9,New
30,Ethereum Mango,0x38f08ad16b123d66aaefd5fb857e97f1e2213997,https://etherscan.io/token/0x38f08ad16b123d66aaefd5fb857e97f1e2213997,Etherium,02/06/2021 17:06:16,1000000000000000,7,14,18,New
31,FIFA Ultimate Token,0x31ecdfa78039ce88135902137de160a535c1d2df,https://etherscan.io/token/0x31ecdfa78039ce88135902137de160a535c1d2df,Etherium,02/06/2021 17:06:16,1000000000000000,5,7,9,New
32,Flux Protocol,0x7645ddfeeceda57e41f92679c4acd83c56a81d14,https://etherscan.io/token/0x7645ddfeeceda57e41f92679c4acd83c56a81d14,Etherium,02/06/2021 17:06:16,21000000,9,321,18,New
33,SMSCodes,0x668f7dfb8c8d716839fa5dbea317d8723ebe6110,https://etherscan.io/token/0x668f7dfb8c8d716839fa5dbea317d8723ebe6110,Etherium,02/06/2021 17:06:16,100000000,66,152,0,New
34,Laika Protocol,0x0bffc5692960bb043d3216839bdd6e5e64ff1b4e,https://etherscan.io/token/0x0bffc5692960bb043d3216839bdd6e5e64ff1b4e,Etherium,02/06/2021 17:06:16,1221099888675.01508434,57,251,9,New
35,Lollipop,0xfb6a7831bd2498accbc9fb97fc1b740752ed9f02,https://etherscan.io/token/0xfb6a7831bd2498accbc9fb97fc1b740752ed9f02,Etherium,02/06/2021 17:06:16,5000000000,19,27,18,New
36,Litecoinmax,0x97825b4adee063b93dff926743f0efd86c648aaa,https://etherscan.io/token/0x97825b4adee063b93dff926743f0efd86c648aaa,Etherium,02/06/2021 17:06:16,100000000000,6,8,9,New
37,Ethereum Blue,0x726050cd09070d95e0bff86b64a4b02d4bf670f1,https://etherscan.io/token/0x726050cd09070d95e0bff86b64a4b02d4bf670f1,Etherium,02/06/2021 17:06:16,10000000000000,18,24,18,New
38,Baichi Inu,0x55f6539c34a09cfeabf6ab664c6eed6a48849af0,https://etherscan.io/token/0x55f6539c34a09cfeabf6ab664c6eed6a48849af0,Etherium,02/06/2021 17:06:16,10000000000000,4,8,18,New
39,RockDoge,0x0620f4dacf224a6d7afd2603b4cb15ed74b786e6,https://etherscan.io/token/0x0620f4dacf224a6d7afd2603b4cb15ed74b786e6,Etherium,02/06/2021 17:06:16,10000000000,3,4,18,New
40,Moji,0x744f742abbdb64e712ff6fb80c1287190354675c,https://etherscan.io/token/0x744f742abbdb64e712ff6fb80c1287190354675c,Etherium,02/06/2021 17:06:16,1000000000000,2,3,18,New
41,CactusToken,0x5877f64b775b066c7fa655456a8a39a2c27a3f27,https://etherscan.io/token/0x5877f64b775b066c7fa655456a8a39a2c27a3f27,Etherium,02/06/2021 17:06:16,100000000000000,14,19,9,New
42,EthGold,0x9a8d675b57261c2aab618cc0a73dd75116e0db73,https://etherscan.io/token/0x9a8d675b57261c2aab618cc0a73dd75116e0db73,Etherium,02/06/2021 17:06:16,100000000,2,2,9,New
43,SNP Token,0x795dbf627484f8248d3d6c09c309825c1563e873,https://etherscan.io/token/0x795dbf627484f8248d3d6c09c309825c1563e873,Etherium,02/06/2021 17:06:16,370934.682208916096163258,2254 ( 0.177%),71255,18,New
44,xDog Finance,0x6e5f79fbbacbcb8487ee1b110f0255d8b9139c47,https://etherscan.io/token/0x6e5f79fbbacbcb8487ee1b110f0255d8b9139c47,Etherium,02/06/2021 17:06:16,100000000000,11,20,18,New
45,eNFT,0x14af7e1692d68462def1e95e98b0801d7b5f20d4,https://etherscan.io/token/0x14af7e1692d68462def1e95e98b0801d7b5f20d4,Etherium,02/06/2021 17:06:16,500000000,47,55,9,New
46,0x Protocol,0x80b81c6c7278f804e8327d20a18fde170272d3fa,https://etherscan.io/token/0x80b81c6c7278f804e8327d20a18fde170272d3fa,Etherium,02/06/2021 17:06:16,500000000000000,3,7,18,New
47,Diamond Inu,0x51953caebba3f3f249f63d8949d8c4d60564b5b5,https://etherscan.io/token/0x51953caebba3f3f249f63d8949d8c4d60564b5b5,Etherium,02/06/2021 17:06:16,5000000000,22,28,18,New
48,Keshi Inu,0x0b55bfec20f3c4d01995e956c9c63ff29ba81bf0,https://etherscan.io/token/0x0b55bfec20f3c4d01995e956c9c63ff29ba81bf0,Etherium,02/06/2021 17:06:16,100000000000000,6,9,18,New
49,Ethereum KOJI,0x64a20352f977898b63dbc893d13dd26be654851a,https://etherscan.io/token/0x64a20352f977898b63dbc893d13dd26be654851a,Etherium,02/06/2021 17:06:16,1000000000000000,8,10,18,New
50,Ethereum PUMP,0x26eea8b05001cc341e96a4e1f306c8cf9e37a33b,https://etherscan.io/token/0x26eea8b05001cc341e96a4e1f306c8cf9e37a33b,Etherium,02/06/2021 17:06:16,1000000000000,14,68,9,New
51,EthanolShiba,0xdada46cd19bf7119863aa9d1041e5c15f23bb9ba,https://etherscan.io/token/0xdada46cd19bf7119863aa9d1041e5c15f23bb9ba,Etherium,02/06/2021 17:06:16,1000000000000000,14,22,18,New
52,Legless Captain Tsubasa,0xaf44786a03b31309bc53a81164428f5f76f4ef5b,https://etherscan.io/token/0xaf44786a03b31309bc53a81164428f5f76f4ef5b,Etherium,02/06/2021 17:06:16,100000000000000000,101,362,9,New
53,Ethereum Charizard,0x6e42a6748f5ec8b5b22af1ddc67101381be13c3f,https://etherscan.io/token/0x6e42a6748f5ec8b5b22af1ddc67101381be13c3f,Etherium,02/06/2021 17:06:16,1000000000000,112,405,9,New
54,Meowth,0x41c2f170f3f1b2c9a66edec1e61069fd67edd413,https://etherscan.io/token/0x41c2f170f3f1b2c9a66edec1e61069fd67edd413,Etherium,02/06/2021 17:06:16,100000000000000,20,35,9,New
55,Ethereum Maxi,0x851bbf02ee2171d7ec1d45c35f33ee6e2985e2d9,https://etherscan.io/token/0x851bbf02ee2171d7ec1d45c35f33ee6e2985e2d9,Etherium,02/06/2021 17:06:16,100000000000000,151,397,9,New
56,Bitcoin Max,0x51bcf4ecf2761e44175d201a20ac7e946e3c4cbd,https://etherscan.io/token/0x51bcf4ecf2761e44175d201a20ac7e946e3c4cbd,Etherium,02/06/2021 17:06:16,21000000000,247,1281,9,New
57,Spaghettinuð,0xa1fc6d28b2fc00ff0ff93b2da3f2b3c8ae85ad64,https://etherscan.io/token/0xa1fc6d28b2fc00ff0ff93b2da3f2b3c8ae85ad64,Etherium,02/06/2021 17:06:16,1000000000000,508,1943,9,New
58,Nuggets Swap,0x7532476ad7f174f8115947a341c16c681cf9088a,https://etherscan.io/token/0x7532476ad7f174f8115947a341c16c681cf9088a,Etherium,02/06/2021 17:06:16,5000000000,7,15,18,New
59,CyclopDoge,0xe3859fa2628c47bdd410172a6177fe7c7808cc83,https://etherscan.io/token/0xe3859fa2628c47bdd410172a6177fe7c7808cc83,Etherium,02/06/2021 17:06:16,1000000000000000,7,35,18,New
60,Baby Doge Coin,0xc3b8769b3b17924bf0b6117d387063ceca2e35dc,https://etherscan.io/token/0xc3b8769b3b17924bf0b6117d387063ceca2e35dc,Etherium,02/06/2021 17:06:16,1000000000000000,7,20,18,New
61,Ethereum Rainchu (raichucoin.com),0xe0ee657a6cfbee395ac621f3cd3c57b7b36f781f,https://etherscan.io/token/0xe0ee657a6cfbee395ac621f3cd3c57b7b36f781f,Etherium,02/06/2021 17:06:16,1000000000000,1,1,9,New
62,Ethereum Ultra Max,0xd2c5581ff3e9fb5e4afe11eb2e58af89039cd219,https://etherscan.io/token/0xd2c5581ff3e9fb5e4afe11eb2e58af89039cd219,Etherium,02/06/2021 17:06:16,500000000,6,8,9,New
63,Ethereum String,0x8eb2d5cefe51a319c846e5eb8fad5faa93922f5e,https://etherscan.io/token/0x8eb2d5cefe51a319c846e5eb8fad5faa93922f5e,Etherium,02/06/2021 17:06:16,1000000000000000,30,56,18,New
64,Ethereum Ultra Max,0x3f18f5d87826b249d022e0215fb500f8992e72a6,https://etherscan.io/token/0x3f18f5d87826b249d022e0215fb500f8992e72a6,Etherium,02/06/2021 17:06:16,100000000000000,256,1320,9,New
65,Ethereum Raichu (raichucoin.com),0x0c5a7d3244ec293afae46ad5036301fb2a84d00e,https://etherscan.io/token/0x0c5a7d3244ec293afae46ad5036301fb2a84d00e,Etherium,02/06/2021 17:06:16,1000000000000,270,1071,9,New
66,ETH Marketplace,0x1307a1fd102526257466599c5d42024dd72b300b,https://etherscan.io/token/0x1307a1fd102526257466599c5d42024dd72b300b,Etherium,02/06/2021 17:06:16,10000000000002,14,21,18,New
67,EthereumShiba,0xa475d9e167e9ad9aa4bf7ae4e00bfce3a60d397e,https://etherscan.io/token/0xa475d9e167e9ad9aa4bf7ae4e00bfce3a60d397e,Etherium,02/06/2021 17:06:16,1000000000000,25,27,18,New
68,ETH ONE,0x34ee6500e9c309a5845b5e145e17cc76d2a65662,https://etherscan.io/token/0x34ee6500e9c309a5845b5e145e17cc76d2a65662,Etherium,02/06/2021 17:06:16,100000000000000,45,80,9,New
69,Vinyl,0xc17b6c92bb728259ca2f76c88a4a48ac077587f7,https://etherscan.io/token/0xc17b6c92bb728259ca2f76c88a4a48ac077587f7,Etherium,02/06/2021 17:06:16,5000000,92,202,18,New
70,eSafe  https://t.me/EthSafeToken,0xa10deec94ab4cdb8a80ca3bf6037feee221109e4,https://etherscan.io/token/0xa10deec94ab4cdb8a80ca3bf6037feee221109e4,Etherium,02/06/2021 17:06:16,100000000000000,18,27,9,New
71,Moon Inu.finance,0x4ccedc93ec1cd1bebb09cdb7d516cdcabc04774a,https://etherscan.io/token/0x4ccedc93ec1cd1bebb09cdb7d516cdcabc04774a,Etherium,02/06/2021 17:06:16,275000000,10,13,6,New
72,WAGMIï¸,0x23e5f6c2f6753842518a65462762cb6d50f85280,https://etherscan.io/token/0x23e5f6c2f6753842518a65462762cb6d50f85280,Etherium,02/06/2021 17:06:16,1000000000000,27,94,9,New
73,Shiba Cookies,0xb7f3251f52b6624bfdc55a3be05a5e9eeb55ed4c,https://etherscan.io/token/0xb7f3251f52b6624bfdc55a3be05a5e9eeb55ed4c,Etherium,02/06/2021 17:06:16,1000000000000,1260,4058,9,New
74,Cavapoo,0x456d8f0d25a4e787ee60c401f8b963a465148f70,https://etherscan.io/token/0x456d8f0d25a4e787ee60c401f8b963a465148f70,Etherium,02/06/2021 17:06:16,10000000000000000,871,2503,9,New
75,xTesla Finance,0x8afd4ce7633985e93a1d0def08dc81b9bc66fcaf,https://etherscan.io/token/0x8afd4ce7633985e93a1d0def08dc81b9bc66fcaf,Etherium,02/06/2021 17:06:16,100000000000,8,27,18,New
76,mrshiba.finance,0xbbafafa5c32c6d0513ffb899d6509fd93b2e992f,https://etherscan.io/token/0xbbafafa5c32c6d0513ffb899d6509fd93b2e992f,Etherium,02/06/2021 17:06:16,100000000000000,75,194,9,New
77,Karate Inu,0x97ce409302fdddda282741a0f0cafdd1cabd7f8c,https://etherscan.io/token/0x97ce409302fdddda282741a0f0cafdd1cabd7f8c,Etherium,02/06/2021 17:06:16,1000000000000,16,19,18,New
78,EthBOMB,0x0285e641ed4f34e70b9eb61dbd4e465c5767581b,https://etherscan.io/token/0x0285e641ed4f34e70b9eb61dbd4e465c5767581b,Etherium,02/06/2021 17:06:16,90166094268.778510466,17,24,9,New
79,www.superinu.finance,0x8e2b11b6d3c03b6c9a9de498ca8f14ca8a314a46,https://etherscan.io/token/0x8e2b11b6d3c03b6c9a9de498ca8f14ca8a314a46,Etherium,02/06/2021 17:06:16,10000000000000,17,37,18,New
80,UnSafeMoon,0x8a1b3a817877137ba9462459cc6e4b6af8879f14,https://etherscan.io/token/0x8a1b3a817877137ba9462459cc6e4b6af8879f14,Etherium,02/06/2021 17:06:16,100000000000000,8,13,9,New
81,Ethereum Space,0x0cc18c8c6f9072a7419ef6b80c79ca97540c14d7,https://etherscan.io/token/0x0cc18c8c6f9072a7419ef6b80c79ca97540c14d7,Etherium,02/06/2021 17:06:16,1000000000000000,7,8,18,New
82,HODL inu,0x95eb3c651b8212362a7c1dccc9e0e0240eba9471,https://etherscan.io/token/0x95eb3c651b8212362a7c1dccc9e0e0240eba9471,Etherium,02/06/2021 17:06:16,1000000000000,38,124,9,New
83,Ethereum Dragon,0x46eef6df28e501799f2c12eb44f49dc2f1d09049,https://etherscan.io/token/0x46eef6df28e501799f2c12eb44f49dc2f1d09049,Etherium,02/06/2021 17:06:16,10000000000000,11,13,18,New
84,Star Foxx,0x31d457e7bcff5bc9a5ef86e6a5ea1db5b5c3bfb0,https://etherscan.io/token/0x31d457e7bcff5bc9a5ef86e6a5ea1db5b5c3bfb0,Etherium,02/06/2021 17:06:16,1000000000000,999,4202,18,New
85,Rich Doge,0x582d66c6d81ee943566f41895475f47f7ccf9f90,https://etherscan.io/token/0x582d66c6d81ee943566f41895475f47f7ccf9f90,Etherium,02/06/2021 17:06:16,1000000000000000,9,13,18,New
86,Koji,0x1c8266a4369af6d80df2659ba47b3c98f35cb8be,https://etherscan.io/token/0x1c8266a4369af6d80df2659ba47b3c98f35cb8be,Etherium,02/06/2021 17:06:16,1000000000000,4360,9243,18,New
87,EtherChibi,0xa84308c5d8522342e5fa86db98609dd08bf71f12,https://etherscan.io/token/0xa84308c5d8522342e5fa86db98609dd08bf71f12,Etherium,02/06/2021 17:06:16,100000000000000,10,14,18,New
88,Nyan Kanna,0x5ba5eb6c55028adceb7f82d8dd50fc3f37305db7,https://etherscan.io/token/0x5ba5eb6c55028adceb7f82d8dd50fc3f37305db7,Etherium,02/06/2021 17:06:16,100000000000000,6,10,9,New
89,EthElon | t.me/EthElonToken,0xa47861219642c8214d4f5f21cf9891f238ca07cb,https://etherscan.io/token/0xa47861219642c8214d4f5f21cf9891f238ca07cb,Etherium,02/06/2021 17:06:16,1000000000000,237,1914,9,New
90,eMooncat,0xea752e880490d1fccaf7b392693e1dc6d64696d8,https://etherscan.io/token/0xea752e880490d1fccaf7b392693e1dc6d64696d8,Etherium,02/06/2021 17:06:16,100000000000000,5,9,18,New
91,Chibi Inu,0x9fc77d85d1facb95a60fa2950ac612640f07e2ec,https://etherscan.io/token/0x9fc77d85d1facb95a60fa2950ac612640f07e2ec,Etherium,02/06/2021 17:06:16,100000000000000,608,1740,9,New
92,Toromi Inu,0x9d0e32d6c58d0c01f00e15bd7b3006193d95de60,https://etherscan.io/token/0x9d0e32d6c58d0c01f00e15bd7b3006193d95de60,Etherium,02/06/2021 17:06:16,10000000000000,2,8,18,New
93,Ethereum West Always,0x6879fbe037be059abe26a381202a9f30b6411481,https://etherscan.io/token/0x6879fbe037be059abe26a381202a9f30b6411481,Etherium,02/06/2021 17:06:16,1000000000000,10,13,18,New
94,Ethereum Rocket,0x0e0d5f125543fdbc3870ac44108bcb82f5edff1d,https://etherscan.io/token/0x0e0d5f125543fdbc3870ac44108bcb82f5edff1d,Etherium,02/06/2021 17:06:16,100000000000000000,263,1294,18,New
95,SMILE DOGE,0x1f051d2fd265899b8dece589b20f0cb0a5ab509d,https://etherscan.io/token/0x1f051d2fd265899b8dece589b20f0cb0a5ab509d,Etherium,02/06/2021 17:06:16,1000000000000000,5,9,18,New
96,TheBridge,0x391612e67b0252e0d1e1460501b41545931faef9,https://etherscan.io/token/0x391612e67b0252e0d1e1460501b41545931faef9,Etherium,02/06/2021 17:06:16,5000000000,20,54,18,New
97,Carbon GEMS,0xe74ac81b14021d0cfb835f269f48f25918c5cae6,https://etherscan.io/token/0xe74ac81b14021d0cfb835f269f48f25918c5cae6,Etherium,02/06/2021 17:06:16,1000000000,2452,4023,18,New
98,E2P Group,0xa0b84460a1e78339692c7463009c35f0b9a6ae4c,https://etherscan.io/token/0xa0b84460a1e78339692c7463009c35f0b9a6ae4c,Etherium,02/06/2021 17:06:16,5000000000,556,625,18,New
99,Jejudoge,0x939a7a577d93ad29b64c1595b1284ce660a479b9,https://etherscan.io/token/0x939a7a577d93ad29b64c1595b1284ce660a479b9,Etherium,02/06/2021 17:06:16,1000000000000000,2291,11885,18,New
100,GAME ZONE,0x964f961957ff85acba0da8d5e0431b831846888a,https://bscscan.com/token/0x964f961957ff85acba0da8d5e0431b831846888a,Binance,02/06/2021 17:21:47,1000000000000000,40,102,9,New
101,OnlyPamps,0x5771132080d9ad441542720da247428f7227c87b,https://bscscan.com/token/0x5771132080d9ad441542720da247428f7227c87b,Binance,02/06/2021 17:21:47,1000000000000000,168,474,9,New
102,BABY SHIBA,0x45190b53ab794e37edac5c5a4a8706a7f5fa01f1,https://bscscan.com/token/0x45190b53ab794e37edac5c5a4a8706a7f5fa01f1,Binance,02/06/2021 17:21:47,1000000000000000,1,1,18,New
103,NFT-QR,0x432ef8b023aaba3c42ca540d32351c5b1a869cf7,https://bscscan.com/token/0x432ef8b023aaba3c42ca540d32351c5b1a869cf7,Binance,02/06/2021 17:21:47,59009723773312100.04,567,1707,3,New
104,Scarface,0xbb56d54d4821a8e63ad60b35a4dfe9383026b2d8,https://bscscan.com/token/0xbb56d54d4821a8e63ad60b35a4dfe9383026b2d8,Binance,02/06/2021 17:21:47,100000000,20,53,18,New
105,ShadowCoin,0xae7cda7bdb6e05209ce0b984293b520a4960aaaa,https://bscscan.com/token/0xae7cda7bdb6e05209ce0b984293b520a4960aaaa,Binance,02/06/2021 17:21:47,10010000000,21,64,18,New
106,Arc,0x881a95469674238cc86cc9954e56f0522e609ab1,https://bscscan.com/token/0x881a95469674238cc86cc9954e56f0522e609ab1,Binance,02/06/2021 17:21:47,1000000000000000,15,25,9,New
107,Boxer Token,0x765596e153aaffe2e6d8edce8d5206ea1a8527cc,https://bscscan.com/token/0x765596e153aaffe2e6d8edce8d5206ea1a8527cc,Binance,02/06/2021 17:21:47,23528702859249.590142,123,212,18,New
108,UniverseDoge,0x566e53e2160b43391c94ebeb170902079aa49642,https://bscscan.com/token/0x566e53e2160b43391c94ebeb170902079aa49642,Binance,02/06/2021 17:21:47,440000000,48,118,5,New
109,ETHEREUM2,0x3c0e82d8c8ca98ae3caf8934bd6bdeef9e098352,https://bscscan.com/token/0x3c0e82d8c8ca98ae3caf8934bd6bdeef9e098352,Binance,02/06/2021 17:21:47,1000000000,13,16,18,New
110,TokenToHyperborea,0x2200150428c006aa6ad3f17c58aeb3371d7e437b,https://bscscan.com/token/0x2200150428c006aa6ad3f17c58aeb3371d7e437b,Binance,02/06/2021 17:21:47,10000000000000,1,1,0,New
111,HORNYDOGE,0x20d2535db296ef990c73d2e2f969ac7a055a22ae,https://bscscan.com/token/0x20d2535db296ef990c73d2e2f969ac7a055a22ae,Binance,02/06/2021 17:21:47,1000000000000000,407,1749,9,New
112,PAWGcoin,0x19b60612f9a93359bca835a788a334d4157e675b,https://bscscan.com/token/0x19b60612f9a93359bca835a788a334d4157e675b,Binance,02/06/2021 17:21:47,1000000000000000,73,89,9,New
113,MOONFLASH,0xdf2b271ea8a9d43d411865cd52aad44a1925aa86,https://bscscan.com/token/0xdf2b271ea8a9d43d411865cd52aad44a1925aa86,Binance,02/06/2021 17:21:47,1000000000,16,21,18,New
114,RAPTOR,0x1a1e6cb9f6afe02efc297afb805ad10ed1356c7e,https://bscscan.com/token/0x1a1e6cb9f6afe02efc297afb805ad10ed1356c7e,Binance,02/06/2021 17:21:47,1000000000000000,145,447,18,New
115,Dr Johnny Sins,0xc4db53e4d35229db6854f1554e0a9d152224b8b7,https://bscscan.com/token/0xc4db53e4d35229db6854f1554e0a9d152224b8b7,Binance,02/06/2021 17:21:47,96028208267.061144,20,64,18,New
116,SoftRock,0xb3fda51ad72d1da8d6a6c29534a31a226e53a5b1,https://bscscan.com/token/0xb3fda51ad72d1da8d6a6c29534a31a226e53a5b1,Binance,02/06/2021 17:21:47,10000000000000,15,18,9,New
117,SafeJaguar,0x8e95c5dffca2b68de399f92f1a8b54c2cf6fc037,https://bscscan.com/token/0x8e95c5dffca2b68de399f92f1a8b54c2cf6fc037,Binance,02/06/2021 17:21:47,1000000000000,100,116,18,New
118,SafeSwap,0x54a7087e28a8ecbb634dfd2f6441da99c1cb2892,https://bscscan.com/token/0x54a7087e28a8ecbb634dfd2f6441da99c1cb2892,Binance,02/06/2021 17:21:47,101010000000,34,88,18,New
119,Bonfire Token,0x438bbe32ce260e56a6f1cae3fb3b39c9d9826396,https://bscscan.com/token/0x438bbe32ce260e56a6f1cae3fb3b39c9d9826396,Binance,02/06/2021 17:21:47,1000000000000,98,167,18,New
120,Mighty Network,0xd4b342fad675c30b5b3daa5551e15740f1a78ea5,https://bscscan.com/token/0xd4b342fad675c30b5b3daa5551e15740f1a78ea5,Binance,02/06/2021 17:21:47,1000000000,18,20,0,New
121,Clinique Finance,0xce522387dcd5c04e7ef9617f2160232c6f0f0f70,https://bscscan.com/token/0xce522387dcd5c04e7ef9617f2160232c6f0f0f70,Binance,02/06/2021 17:21:47,1000000000000,82,100,18,New
122,Speed,0xc9ba128af44d4c41902531c80c68f9c5cb0cfd52,https://bscscan.com/token/0xc9ba128af44d4c41902531c80c68f9c5cb0cfd52,Binance,02/06/2021 17:21:47,1000000000000000,21,58,18,New
