,Token Name,Address,Address Url,Crypto Type,Time Stamp,Max Supply,# of Holder,Transfers,Decimals,Token Type
10,Nabox,0x630bc7dd0abfc2d196289ce09db947dd2cafae7c,https://etherscan.io/token/0x630bc7dd0abfc2d196289ce09db947dd2cafae7c,Etherium,21/06/2021 17:43:17,21286653149.036859109363312254,251 ( 22.311%),724,18,New
11,Gucci_Inu,0xcdd475d3e64ef21b5dd8b9920143d5b0b19f42c2,https://etherscan.io/token/0xcdd475d3e64ef21b5dd8b9920143d5b0b19f42c2,Etherium,21/06/2021 17:43:17,1000000000000000,2,3,9,New
12,MansionCash,0x4a013d18330880167a2507bc7b2a90bd2c912ec7,https://etherscan.io/token/0x4a013d18330880167a2507bc7b2a90bd2c912ec7,Etherium,21/06/2021 17:43:17,98506129548726.873378506,169,966,9,New
13,Vara  Inu,0xb798ab0b48a9fd695e9e3b501ecab7a2fac4a6c2,https://etherscan.io/token/0xb798ab0b48a9fd695e9e3b501ecab7a2fac4a6c2,Etherium,21/06/2021 17:43:17,1000000000000000,17,31,18,New
14,Be Loaded Finance,0xa1b6fc4f2ab4e41c49e92121dc3a1ebc7549b695,https://etherscan.io/token/0xa1b6fc4f2ab4e41c49e92121dc3a1ebc7549b695,Etherium,21/06/2021 17:43:17,1000000000,33,47,18,New
15,Rolar  Inu,0x31925997851d0516f3d603150b2ee00b41ba899c,https://etherscan.io/token/0x31925997851d0516f3d603150b2ee00b41ba899c,Etherium,21/06/2021 17:43:17,1000000000000000,14,22,18,New
16,Rising Inu,0x23a76287b0a1f96d2409dacd35d1cdc5d90d7b1d,https://etherscan.io/token/0x23a76287b0a1f96d2409dacd35d1cdc5d90d7b1d,Etherium,21/06/2021 17:43:17,200000000000000,7,13,5,New
17,PolkaDoge,0x339a112b5919bcf5311cda0fe176cc69b67008cc,https://etherscan.io/token/0x339a112b5919bcf5311cda0fe176cc69b67008cc,Etherium,21/06/2021 17:43:17,1000000000000000,44 ( -2.273%),103,9,New
18,DUMB Token,0xbc2878faa8a634ab92b1e8194cca9a88db52e8df,https://etherscan.io/token/0xbc2878faa8a634ab92b1e8194cca9a88db52e8df,Etherium,21/06/2021 17:43:17,123456789,13,17,18,New
19,Ever Rising Inu,0xe0fe35312c8c8a2d5a70bd594ec8e6335f6b45dd,https://etherscan.io/token/0xe0fe35312c8c8a2d5a70bd594ec8e6335f6b45dd,Etherium,21/06/2021 17:43:17,500000000000000,81,176,5,New
20,Hishu Inu Finance,0x89c58d698066c84caede98640fcd1ed01d74fe50,https://etherscan.io/token/0x89c58d698066c84caede98640fcd1ed01d74fe50,Etherium,21/06/2021 17:43:17,1000000000000000,53,83,9,New
21,EtherDog,0x253d91dd6ea22d0d50220fd84ccba14047e5e644,https://etherscan.io/token/0x253d91dd6ea22d0d50220fd84ccba14047e5e644,Etherium,21/06/2021 17:43:17,1000000000000000,32,51,9,New
22,Konomi Inu,0x1ddc2516f7799710507c09a0df244f94bf04c285,https://etherscan.io/token/0x1ddc2516f7799710507c09a0df244f94bf04c285,Etherium,21/06/2021 17:43:17,1000000000000,4,6,18,New
23,SuperAidi Inu,0x161eeb1463b26dd81f07e94076f2175dd3be052a,https://etherscan.io/token/0x161eeb1463b26dd81f07e94076f2175dd3be052a,Etherium,21/06/2021 17:43:17,1000000000000,97,125,18,New
24,Quilboar Coin,0xd5ba1b7a104ac7623463d41fa9f1303c944ba30d,https://etherscan.io/token/0xd5ba1b7a104ac7623463d41fa9f1303c944ba30d,Etherium,21/06/2021 17:43:17,50000000000,21,25,18,New
25,Thunder Finance,0x4519817b4801c39936d4e5b793cf93eeaf5c6936,https://etherscan.io/token/0x4519817b4801c39936d4e5b793cf93eeaf5c6936,Etherium,21/06/2021 17:43:17,1000000000000000,36,64,9,New
26,Wrapped BCH,0xf7b4d113c5da1c99bdb64ca4b538b92cfc52f3dc,https://etherscan.io/token/0xf7b4d113c5da1c99bdb64ca4b538b92cfc52f3dc,Etherium,21/06/2021 17:43:17,21000000,8,18,18,New
27,EverRiseCoin,0x61548411dfa6e522b7e5b83e1f85291b017312ea,https://etherscan.io/token/0x61548411dfa6e522b7e5b83e1f85291b017312ea,Etherium,21/06/2021 17:43:17,1000000000000000,34,35,18,New
28,BotzCoin,0x4e58c6d34d1e055e8d3943ffb1fed662d0aa9c10,https://etherscan.io/token/0x4e58c6d34d1e055e8d3943ffb1fed662d0aa9c10,Etherium,21/06/2021 17:43:17,999999999999999,9,28,18,New
29,Ape Finance ð¦,0xefb0e363fec9e04999a9b8803421d27765258ffd,https://etherscan.io/token/0xefb0e363fec9e04999a9b8803421d27765258ffd,Etherium,21/06/2021 17:43:17,1000000000000000,65,387,9,New
30,eHODL,0xcccdb294b52fc00051bf694fc798efee33bc0358,https://etherscan.io/token/0xcccdb294b52fc00051bf694fc798efee33bc0358,Etherium,21/06/2021 17:43:17,1000000000000,11,13,18,New
31,Phoenix Token,0x2c621e8f188fc0fcce5d0307c83e9c4dcfd3c08c,https://etherscan.io/token/0x2c621e8f188fc0fcce5d0307c83e9c4dcfd3c08c,Etherium,21/06/2021 17:43:17,50000000000,38,45,18,New
32,SafeBear,0x281fbb8cf9e988953237ea4db8b9e255f28ac703,https://etherscan.io/token/0x281fbb8cf9e988953237ea4db8b9e255f28ac703,Etherium,21/06/2021 17:43:17,1000000000000,6,8,18,New
33,Hungry Kitty ð±ð£,0x3d62c922d586ffdc0e7cd15a46ab8785b15b997d,https://etherscan.io/token/0x3d62c922d586ffdc0e7cd15a46ab8785b15b997d,Etherium,21/06/2021 17:43:17,100000000000000000,190,548,9,New
34,ForeverUp,0x81afa8aca19d5693883b0b1e10ae1ccaf2f42781,https://etherscan.io/token/0x81afa8aca19d5693883b0b1e10ae1ccaf2f42781,Etherium,21/06/2021 17:43:17,1000000000000,1188,4142,9,New
35,100x,0x368f1896be0b38d4d56a4e9053a31cf5b7382f0b,https://etherscan.io/token/0x368f1896be0b38d4d56a4e9053a31cf5b7382f0b,Etherium,21/06/2021 17:43:17,100000000000000000,10,24,9,New
36,DogCatcher,0xa940d2ee07197c4d5687f45b1defe8a9c4d509f1,https://etherscan.io/token/0xa940d2ee07197c4d5687f45b1defe8a9c4d509f1,Etherium,21/06/2021 17:43:17,999999999999999.9991,80,342,18,New
37,Fat Cow,0xde4ef1b4826a1310d1a32ff35b94e3cb3e549667,https://etherscan.io/token/0xde4ef1b4826a1310d1a32ff35b94e3cb3e549667,Etherium,21/06/2021 17:43:17,1000000000,33,47,18,New
38,Geisha Token,0x68fc940b9c271e32833c488f91fe81f8f9383ae5,https://etherscan.io/token/0x68fc940b9c271e32833c488f91fe81f8f9383ae5,Etherium,21/06/2021 17:43:17,100000000000000,29,69,9,New
39,North Korea Token,0x61e2588417a835405105771a585a43bc4a41e782,https://etherscan.io/token/0x61e2588417a835405105771a585a43bc4a41e782,Etherium,21/06/2021 17:43:17,28500000000,2,2,18,New
40,ForeverUp,0xadd61ba28f0912f51593d7778309445f2abfd1d7,https://etherscan.io/token/0xadd61ba28f0912f51593d7778309445f2abfd1d7,Etherium,21/06/2021 17:43:17,10000000000000,18,23,18,New
41,MoonKat,0x8fbf4327e01a18ee0a7dddc019a5c0d0f1ced7a2,https://etherscan.io/token/0x8fbf4327e01a18ee0a7dddc019a5c0d0f1ced7a2,Etherium,21/06/2021 17:43:17,1000000000000000,12,13,18,New
42,Atomic Doge,0x76852855f4545aeaa297485b2c76bacbe9d9fdd0,https://etherscan.io/token/0x76852855f4545aeaa297485b2c76bacbe9d9fdd0,Etherium,21/06/2021 17:43:17,1000000000000,85,446,9,New
43,SHIBAMAX INU,0xa9aa1921537da0138b61331b4b246aacbd9abaa0,https://etherscan.io/token/0xa9aa1921537da0138b61331b4b246aacbd9abaa0,Etherium,21/06/2021 17:43:17,100000000000000,13,32,18,New
44,Chocolate Shiba t.me/ChocolateShiba,0x7ec095806670a804efb9a771bdb0f1bbf0d950fa,https://etherscan.io/token/0x7ec095806670a804efb9a771bdb0f1bbf0d950fa,Etherium,21/06/2021 17:43:17,1000000000000100000000000,31,42,18,New
45,bounty,0x3f031bb99a5f4c78a78c443e01ffc107d0fe4847,https://etherscan.io/token/0x3f031bb99a5f4c78a78c443e01ffc107d0fe4847,Etherium,21/06/2021 17:43:17,1000000000000000,3,3,18,New
46,ð SUPERSTAR|,0x060a890048dcb6d39f3f30066fab3d874d24ca48,https://etherscan.io/token/0x060a890048dcb6d39f3f30066fab3d874d24ca48,Etherium,21/06/2021 17:43:17,100000000000,14,47,18,New
47,DogstonksPro (dogstonks.com),0xe7a7ef72466167ff78e08ad76b12ca0c13c496e1,https://etherscan.io/token/0xe7a7ef72466167ff78e08ad76b12ca0c13c496e1,Etherium,21/06/2021 17:43:17,1000000000000,1084,3560,18,New
48,ForeverUpToken,0xcbac698e9b4dcfa1e6c895d7e0d451da2f595135,https://etherscan.io/token/0xcbac698e9b4dcfa1e6c895d7e0d451da2f595135,Etherium,21/06/2021 17:43:17,1000000000000,6,11,18,New
49,Shuukyuu Shoujo,0xf42006c90a2cb670694887e473af16154f6858f8,https://etherscan.io/token/0xf42006c90a2cb670694887e473af16154f6858f8,Etherium,21/06/2021 17:43:17,1000000000000,558,2524,9,New
50,Doge Superhero,0x40428f31a6765a7985786fd0427be366cee691f3,https://etherscan.io/token/0x40428f31a6765a7985786fd0427be366cee691f3,Etherium,21/06/2021 17:43:17,10000000000000,13,20,18,New
51,Miko,0xe0ed41628fa610f525a989e847a0099f22bc7681,https://etherscan.io/token/0xe0ed41628fa610f525a989e847a0099f22bc7681,Etherium,21/06/2021 17:43:17,100000000000000,19,28,18,New
52,eDiamondHands,0xa08db18d7c633871477887cf9db77e63bb69cf74,https://etherscan.io/token/0xa08db18d7c633871477887cf9db77e63bb69cf74,Etherium,21/06/2021 17:43:17,1000000000000,853,3823,9,New
53,Tom Inu,0x2d0e64b6bf13660a4c0de42a0b88144a7c10991f,https://etherscan.io/token/0x2d0e64b6bf13660a4c0de42a0b88144a7c10991f,Etherium,21/06/2021 17:43:17,1733820000000,673,2784,9,New
54,Shiba Chocolate | t.me/ShibaChocolate,0x31a4f372aa891b46ba44dc64be1d8947c889e9c6,https://etherscan.io/token/0x31a4f372aa891b46ba44dc64be1d8947c889e9c6,Etherium,21/06/2021 17:43:17,1000000000000000,779,4622,9,New
55,Conjure,0x00a55375002f3cda400383f479e7cd57bad029a9,https://etherscan.io/token/0x00a55375002f3cda400383f479e7cd57bad029a9,Etherium,21/06/2021 17:43:17,10000000,103 ( 1.942%),1041,18,New
56,Guacamole,0xc66800c00b8e6a5d5d8cfa2b90876dcafa7ea41b,https://etherscan.io/token/0xc66800c00b8e6a5d5d8cfa2b90876dcafa7ea41b,Etherium,21/06/2021 17:43:17,1500000000,5,7,3,New
57,Calendula Finance,0x6bb489c26db43c30ebbccd38b26fc2def943e99f,https://etherscan.io/token/0x6bb489c26db43c30ebbccd38b26fc2def943e99f,Etherium,21/06/2021 17:43:17,800000000,18,26,5,New
58,GivingToServices SVS,0x7ca62545a380e7d71f8f5cfa14b9211002075930,https://etherscan.io/token/0x7ca62545a380e7d71f8f5cfa14b9211002075930,Etherium,21/06/2021 17:43:17,10000000000,1446 ( 0.622%),1504,18,New
59,Precharge,0x2925c2a312a4934fd695fab72b1e425cc41978f2,https://etherscan.io/token/0x2925c2a312a4934fd695fab72b1e425cc41978f2,Etherium,21/06/2021 17:43:17,10000000000,118,225,18,New
60,SHIBAIR INU,0x7b4947e6b6095289fc88ef6a2206a1f6941dd231,https://etherscan.io/token/0x7b4947e6b6095289fc88ef6a2206a1f6941dd231,Etherium,21/06/2021 17:43:17,10000000000000,51,60,18,New
61,https://t.me/Diamond_Hand100X,0xcc5a5de1b37a503c7943c8f261fb6b811c53aa81,https://etherscan.io/token/0xcc5a5de1b37a503c7943c8f261fb6b811c53aa81,Etherium,21/06/2021 17:43:17,100000000000000000000000000000,46,357,18,New
62,Dragon Coin,0x58289c502edb49b4a535c464499a342ce3ca3416,https://etherscan.io/token/0x58289c502edb49b4a535c464499a342ce3ca3416,Etherium,21/06/2021 17:43:17,50000000000,20,24,18,New
63,Ethereum Wet Ass Pussy,0x9072023239dc70a121b7cb62dfca2a500d1ce559,https://etherscan.io/token/0x9072023239dc70a121b7cb62dfca2a500d1ce559,Etherium,21/06/2021 17:43:17,100000000000000,119,442,9,New
64,Thirsty Camel,0xf865dd74167e07dcb1a3b5124f43b935184553cc,https://etherscan.io/token/0xf865dd74167e07dcb1a3b5124f43b935184553cc,Etherium,21/06/2021 17:43:17,1000000000,48,76,18,New
65,SpaceX,0x8976f31100c6381c99a2fac61e6a598f41687955,https://etherscan.io/token/0x8976f31100c6381c99a2fac61e6a598f41687955,Etherium,21/06/2021 17:43:17,100000000000,5,9,18,New
66,Raichu,0xda1c18bf25ca69fca7d0d75184d2fc6bd3a14ec8,https://etherscan.io/token/0xda1c18bf25ca69fca7d0d75184d2fc6bd3a14ec8,Etherium,21/06/2021 17:43:17,1000000000000000,50,415,9,New
67,Scrooge McDuck,0x0b6d6f64bcf965417afe6dbc800b4958ce01fd6b,https://etherscan.io/token/0x0b6d6f64bcf965417afe6dbc800b4958ce01fd6b,Etherium,21/06/2021 17:43:17,50000000000,25,33,18,New
68,Shiba Cigarettes,0x4708e59fe1010f4ec27d6a8851edb18bee7f3328,https://etherscan.io/token/0x4708e59fe1010f4ec27d6a8851edb18bee7f3328,Etherium,21/06/2021 17:43:17,100000000000000,125,499,9,New
69,MoonRise,0x5c2d8e1a95acbf838afd0237ec6863fd94940b10,https://etherscan.io/token/0x5c2d8e1a95acbf838afd0237ec6863fd94940b10,Etherium,21/06/2021 17:43:17,1000000000000000,13,14,18,New
70,EverMusk,0x2f49e5b77f3ba99e85b87412cdf1bd8ff12a95fc,https://etherscan.io/token/0x2f49e5b77f3ba99e85b87412cdf1bd8ff12a95fc,Etherium,21/06/2021 17:43:17,1000000000000000,25,28,18,New
71,PUNTU,0xe394b81dd266b14bf781afb000a98ac498fe2e10,https://etherscan.io/token/0xe394b81dd266b14bf781afb000a98ac498fe2e10,Etherium,21/06/2021 17:43:17,100000000000000000,91,139,9,New
72,Timeless Inu,0x96d5ff2fd959ebe18cb093e5c3873a0b89a397ac,https://etherscan.io/token/0x96d5ff2fd959ebe18cb093e5c3873a0b89a397ac,Etherium,21/06/2021 17:43:17,20000000000,8,11,5,New
73,Cyber Shiba Inu (cybershiba.finance),0x3ae168c6ea1ca3032733cd35a17bf5330da78f78,https://etherscan.io/token/0x3ae168c6ea1ca3032733cd35a17bf5330da78f78,Etherium,21/06/2021 17:43:17,10900900000000000,74,152,18,New
74,HungryShibaInu,0xa7d5c2edbccf83259675c3832ab4dfd2363a9ad3,https://etherscan.io/token/0xa7d5c2edbccf83259675c3832ab4dfd2363a9ad3,Etherium,21/06/2021 17:43:17,1000000000000,232,892,9,New
75,BearTears,0x826eb69cfb247166c63f4fa737c365b0d7c274a6,https://etherscan.io/token/0x826eb69cfb247166c63f4fa737c365b0d7c274a6,Etherium,21/06/2021 17:43:17,1000000000000,10,43,9,New
76,MusubiFOMO,0xc3596dd4c28e6a792b08c6f657cda5b3936b09cd,https://etherscan.io/token/0xc3596dd4c28e6a792b08c6f657cda5b3936b09cd,Etherium,21/06/2021 17:43:17,100000000000000,4,8,18,New
77,Jungle Token,0xbfc7546452c89ce5c5435663d78d1e20d18a8241,https://etherscan.io/token/0xbfc7546452c89ce5c5435663d78d1e20d18a8241,Etherium,21/06/2021 17:43:17,100000000,49,119,18,New
78,Builda Inu,0x9d52dde1b84264fe42faffa58741842e4d6af02e,https://etherscan.io/token/0x9d52dde1b84264fe42faffa58741842e4d6af02e,Etherium,21/06/2021 17:43:17,1000000000000,128,621,9,New
79,Musubi,0x8ee04e1e9400d4e2091ff3a46509e246e2f34542,https://etherscan.io/token/0x8ee04e1e9400d4e2091ff3a46509e246e2f34542,Etherium,21/06/2021 17:43:17,1000000000000,1820,9175,9,New
80,Serium Investing,0xdf21dcbbc4f47982ad628619d0b78d8ff694dd79,https://etherscan.io/token/0xdf21dcbbc4f47982ad628619d0b78d8ff694dd79,Etherium,21/06/2021 17:43:17,1000000000000,1,2,9,New
81,Yellow Stone,0x54a68f4d604fcc185acd238572d12a984d9b55b0,https://etherscan.io/token/0x54a68f4d604fcc185acd238572d12a984d9b55b0,Etherium,21/06/2021 17:43:17,1000000000,24,36,18,New
82,Robo Shiba,0x452e2717571395173e2598e5a509a3d55083b592,https://etherscan.io/token/0x452e2717571395173e2598e5a509a3d55083b592,Etherium,21/06/2021 17:43:17,1000000000000,324,1485,9,New
83,ShibNinja (t.me/shibninja),0x836a4265c7b0e73d1caf5e29cad08d8355737589,https://etherscan.io/token/0x836a4265c7b0e73d1caf5e29cad08d8355737589,Etherium,21/06/2021 17:43:17,1000000000000,8,20,9,New
84,AurusDeFi,0xa51fc71422a30fa7ffa605b360c3b283501b5bf6,https://etherscan.io/token/0xa51fc71422a30fa7ffa605b360c3b283501b5bf6,Etherium,21/06/2021 17:43:17,30000000,225 (0.00%),315,18,New
85,BoringDAO,0xbc19712feb3a26080ebf6f2f7849b417fdd792ca,https://etherscan.io/token/0xbc19712feb3a26080ebf6f2f7849b417fdd792ca,Etherium,21/06/2021 17:43:17,196179519.32151361258383,185 ( 7.568%),1672,18,New
86,Switcheo,0xb4371da53140417cbb3362055374b10d97e420bb,https://etherscan.io/token/0xb4371da53140417cbb3362055374b10d97e420bb,Etherium,21/06/2021 17:43:17,4828926.23227349,9 ( 11.111%),34,8,New
87,Evanesco Network,0xd6caf5bd23cf057f5fccce295dcc50c01c198707,https://etherscan.io/token/0xd6caf5bd23cf057f5fccce295dcc50c01c198707,Etherium,21/06/2021 17:43:17,40000000,4699 ( 0.958%),7730,18,New
88,Handshake,0xa771b49064da011df051052848477f18dba1d2ac,https://etherscan.io/token/0xa771b49064da011df051052848477f18dba1d2ac,Etherium,21/06/2021 17:43:17,500004,17,32,6,New
89,FootBall Sport,0xb6b392f419b39bc5d2a9241c057243463a3c2984,https://etherscan.io/token/0xb6b392f419b39bc5d2a9241c057243463a3c2984,Etherium,21/06/2021 17:43:17,100000000,364 ( 14.011%),739,9,New
90,SywCoin,0x53f3cb58c45ff3966a14986806f46d8605e3961a,https://etherscan.io/token/0x53f3cb58c45ff3966a14986806f46d8605e3961a,Etherium,21/06/2021 17:43:17,1000000000,0,0,5,New
91,Baby Chihua Token,0x5a337fb3bf5d8d03e954498850b85b338b16dc3f,https://etherscan.io/token/0x5a337fb3bf5d8d03e954498850b85b338b16dc3f,Etherium,21/06/2021 17:43:17,500000000000000,22,25,18,New
92,ButtPoop,0x626076d3677b6909d3d399dca0df4f7c343f121d,https://etherscan.io/token/0x626076d3677b6909d3d399dca0df4f7c343f121d,Etherium,21/06/2021 17:43:17,66642069,10,12,18,New
93,ETHERMOON,0x961ba76485262630bcce7380b13d14adf5a004fa,https://etherscan.io/token/0x961ba76485262630bcce7380b13d14adf5a004fa,Etherium,21/06/2021 17:43:17,1000000000000000,1,1,9,New
94,Ethereum Tight Asian Pussy,0x5441f7457601b0bb89a4335337a41af13c041396,https://etherscan.io/token/0x5441f7457601b0bb89a4335337a41af13c041396,Etherium,21/06/2021 17:43:17,10000000000000,43,212,9,New
95,DeversiFi,0xdddddd4301a082e62e84e43f474f044423921918,https://etherscan.io/token/0xdddddd4301a082e62e84e43f474f044423921918,Etherium,21/06/2021 17:43:17,100000000,1 (0.00%),1,18,New
96,Polytrade,0x6e5970dbd6fc7eb1f29c6d2edf2bc4c36124c0c1,https://etherscan.io/token/0x6e5970dbd6fc7eb1f29c6d2edf2bc4c36124c0c1,Etherium,21/06/2021 17:43:17,100000000,2 (0.00%),2,18,New
97,SHIBART TOKEN,0x9272d147b49bb8f03d381333047a6ce9595e89fa,https://etherscan.io/token/0x9272d147b49bb8f03d381333047a6ce9595e89fa,Etherium,21/06/2021 17:43:17,100000000000000,47,66,18,New
98,Meow Inu,0x57b91bd0e298d27812b68511effd659111a4e310,https://etherscan.io/token/0x57b91bd0e298d27812b68511effd659111a4e310,Etherium,21/06/2021 17:43:17,1000000000000000,57,415,9,New
99,Ethereum Big Black Cock,0xfa247066958637af6b4cc04bccecad2b6b107200,https://etherscan.io/token/0xfa247066958637af6b4cc04bccecad2b6b107200,Etherium,21/06/2021 17:43:17,10000000000000,90,484,9,New
100,SummerCoin,0x92a839457520825db384c9064c07b2f8139a8ac4,https://bscscan.com/token/0x92a839457520825db384c9064c07b2f8139a8ac4,Binance,21/06/2021 17:59:06,1000000000000000,2,2,9,New
101,BNB Connections,0x7f1c3c069ed6829cd064c907b3c1a19081345661,https://bscscan.com/token/0x7f1c3c069ed6829cd064c907b3c1a19081345661,Binance,21/06/2021 17:59:06,100000000000000,1148,4589,9,New
102,Safemoan,0x3d8df79d67006a2745895ec510fdb7d207d72a8b,https://bscscan.com/token/0x3d8df79d67006a2745895ec510fdb7d207d72a8b,Binance,21/06/2021 17:59:06,1000000000000000,31,42,9,New
103,MajinBoo,0x0f04955ab938c704477568ac3e762662b5940505,https://bscscan.com/token/0x0f04955ab938c704477568ac3e762662b5940505,Binance,21/06/2021 17:59:06,100000000000000,11,27,9,New
104,United Emirate Decentralized Coin,0xf0b6e29c429bbb8e1448340f0776be933805344e,https://bscscan.com/token/0xf0b6e29c429bbb8e1448340f0776be933805344e,Binance,21/06/2021 17:59:06,20000000,850,5074,18,New
105,FaceMask Coin,0x18d3ec620928116ff2329dd2f3697e2fd2cf267b,https://bscscan.com/token/0x18d3ec620928116ff2329dd2f3697e2fd2cf267b,Binance,21/06/2021 17:59:06,6667340.488902,145,219,18,New
106,Carbs Token,0x250070051de834623c4c0a9a74329abc3fd9a668,https://bscscan.com/token/0x250070051de834623c4c0a9a74329abc3fd9a668,Binance,21/06/2021 17:59:06,1000000000000000,251,1103,9,New
107,UCL,0xa17b15b7303e623f3744b6cb138143faa4434f39,https://bscscan.com/token/0xa17b15b7303e623f3744b6cb138143faa4434f39,Binance,21/06/2021 17:59:06,100000000000,8,10,9,New
108,ALS Token,0xf347fb7636c9d204592e258f7b447c41c49a6811,https://bscscan.com/token/0xf347fb7636c9d204592e258f7b447c41c49a6811,Binance,21/06/2021 17:59:06,1000000000000,1074,3293,9,New
109,GiftBear,0xaf2af09db8bf573b531c44c3bf863beeedce83a6,https://bscscan.com/token/0xaf2af09db8bf573b531c44c3bf863beeedce83a6,Binance,21/06/2021 17:59:06,1000000000000000,34,60,9,New
110,MoonRise,0x7ee7f14427cc41d6db17829eb57dc74a26796b9d,https://bscscan.com/token/0x7ee7f14427cc41d6db17829eb57dc74a26796b9d,Binance,21/06/2021 17:59:06,1000000000000000,2183,8211,9,New
111,Dracule Mihawk,0x7e3b77442d4bc8e66ec694e9c9c618bec9603f8c,https://bscscan.com/token/0x7e3b77442d4bc8e66ec694e9c9c618bec9603f8c,Binance,21/06/2021 17:59:06,10000000000,7,18,9,New
112,Albatross Finance,0x6fd0b6b5740afc2d39ab3861fbf9741c74dc3f9c,https://bscscan.com/token/0x6fd0b6b5740afc2d39ab3861fbf9741c74dc3f9c,Binance,21/06/2021 17:59:06,1000000000000000,312,1236,9,New
113,Gold Block,0xca8928a41c788e60581ba1c05ce033c849abc3bf,https://bscscan.com/token/0xca8928a41c788e60581ba1c05ce033c849abc3bf,Binance,21/06/2021 17:59:06,1000000000000,10,21,9,New
114,ChipMunkBSC,0xc68ce983b91b60391385170af3117c4ecea65b4e,https://bscscan.com/token/0xc68ce983b91b60391385170af3117c4ecea65b4e,Binance,21/06/2021 17:59:06,1000000000000000,40,131,9,New
115,EverBoom,0xb082fd9e341ed77bd70a802f7734faf98d325b92,https://bscscan.com/token/0xb082fd9e341ed77bd70a802f7734faf98d325b92,Binance,21/06/2021 17:59:06,1000000000000000,2,3,9,New
116,MoonRise,0x9c14abd5bb3b74313feb2f3d1a22a1a10741473d,https://bscscan.com/token/0x9c14abd5bb3b74313feb2f3d1a22a1a10741473d,Binance,21/06/2021 17:59:06,1000000000000000,16,47,9,New
117,Sukuna,0x85f00d28889852f4ec2b42f355590dae0db00baf,https://bscscan.com/token/0x85f00d28889852f4ec2b42f355590dae0db00baf,Binance,21/06/2021 17:59:06,100000000000000,11,24,9,New
118,SunRise,0xfe258ed026a50d755de99d19775494a949309347,https://bscscan.com/token/0xfe258ed026a50d755de99d19775494a949309347,Binance,21/06/2021 17:59:06,1000000000000000,77,519,9,New
119,Vulcan Token,0xd7f7827507c49235a2a6c13ce07bac75ab183ea8,https://bscscan.com/token/0xd7f7827507c49235a2a6c13ce07bac75ab183ea8,Binance,21/06/2021 17:59:06,27251.648008,329,18810,18,New
120,DOTDOWN,0x69b33396065c56769ba66c9ced1e8d05ffb42c19,https://bscscan.com/token/0x69b33396065c56769ba66c9ced1e8d05ffb42c19,Binance,21/06/2021 17:59:06,1000000000000000,9,14,18,New
121,LUXURY,0x5dbbffc5ceedc85767f834fe363562667ffe7007,https://bscscan.com/token/0x5dbbffc5ceedc85767f834fe363562667ffe7007,Binance,21/06/2021 17:59:06,10000000000,8,34,9,New
122,ZIGZAG,0x462fc342f7420835cf259ea9043382c3977d870f,https://bscscan.com/token/0x462fc342f7420835cf259ea9043382c3977d870f,Binance,21/06/2021 17:59:06,100000000000,16,28,9,New
